"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","full.address","latitude","longitude"
"4728","IN616","Meg's","","1801 Wabash","Terre Haute","IN","(G),(*)","Bars/Clubs","Google Verified Location",1965,"1801 Wabash, Terre Haute, IN",39.4881318612704,-87.3053546235908
"4729","IN617","Club Idaho","","719 Hulman","Terre Haute","IN","","Bars/Clubs","Google Verified Location",1965,"719 Hulman, Terre Haute, IN",39.4481716326531,-87.4066969183673
"4730","S5891","Red Barn","(Thru bar in back room)","","Texarcana","AR","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Texarcana, AR",NA,NA
"4731","S5892","Red Barn","(thru bar & into back room)","U.S. Hwy 67 north towards Little Rock","Texarcana","AR","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"U.S. Hwy 67 north towards Little Rock, Texarcana, AR",NA,NA
"4732","S3712","Jerry Field's","","","Titusville","FL","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Titusville, FL",28.6122187,-80.8075538
"4733","S3713","Jerry Field's","","U.S. Hwy 1 N.","Titusville","FL","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"U.S. Hwy 1 N., Titusville, FL",NA,NA
"4734","S4236","Living Room","Big Apple Shopping Center","","Titusville","FL","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Titusville, FL",28.6122187,-80.8075538
"4735","S4238","Living Room","","Big Apple Shopping Center","Titusville","FL","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Big Apple Shopping Center, Titusville, FL",NA,NA
"4736","OH1094","Club Steam Baths","","902 Jefferson","Toledo","OH","(*)","Baths","Google Verified Location",1970,"902 Jefferson, Toledo, OH",41.6525396530612,-83.5408876938776
"4737","OH1095","Gay Pussycat","","on Broadway","Toledo","OH","(S)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"on Broadway, Toledo, OH",41.61860295,-83.5770027447765
"4738","OH1096","Pendelum","","2216 Madison","Toledo","OH","","Bars/Clubs","Google Verified Location",1970,"2216 Madison, Toledo, OH",41.6594058571429,-83.5515131020408
"4739","OH1097","Philcoff's","","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs","Google Verified Location",1970,"417 Jackson, Toledo, OH",41.6542030816327,-83.5331020306122
"4740","OH1098","Scenic","","702 Monroe","Toledo","OH","(YC),(D),(*)","Bars/Clubs","Google Verified Location",1970,"702 Monroe, Toledo, OH",41.6503199795918,-83.5401236122449
"4741","OH1132","Club Steam Baths","","Milner Hotel Jefferson St.","Toledo","OH","","Baths,Hotel","Verified Location",1969,"Milner Hotel Jefferson St., Toledo, OH",NA,NA
"4742","OH1133","Gay Pussycat","","on Broadway","Toledo","OH","(S)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,"on Broadway, Toledo, OH",41.61860295,-83.5770027447765
"4743","OH1134","Pendelum","","2216 Madison","Toledo","OH","","Bars/Clubs","Google Verified Location",1969,"2216 Madison, Toledo, OH",41.6594058571429,-83.5515131020408
"4744","OH1135","Philcoff's","","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs","Google Verified Location",1969,"417 Jackson, Toledo, OH",41.6542030816327,-83.5331020306122
"4745","OH1136","Scenic","","702 Monroe","Toledo","OH","(D),(YC),(*)","Bars/Clubs","Google Verified Location",1969,"702 Monroe, Toledo, OH",41.6503199795918,-83.5401236122449
"4746","OH1165","Gay Pussycat","","on Broadway","Toledo","OH","(S)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1968,"on Broadway, Toledo, OH",41.61860295,-83.5770027447765
"4747","OH1166","Pendulum","","2216 Madison","Toledo","OH","","Bars/Clubs","Google Verified Location",1968,"2216 Madison, Toledo, OH",41.6594058571429,-83.5515131020408
"4748","OH1167","Philcoff's","","417 Jackson","Toledo","OH","(RT),(*)","Bars/Clubs","Google Verified Location",1968,"417 Jackson, Toledo, OH",41.6542030816327,-83.5331020306122
"4749","OH1168","Scenic","","702 Monroe","Toledo","OH","(D),(*)","Bars/Clubs","Google Verified Location",1968,"702 Monroe, Toledo, OH",41.6503199795918,-83.5401236122449
"4750","OH1196","Pendulum","","2216 Madison","Toledo","OH","","Bars/Clubs","Google Verified Location",1966,"2216 Madison, Toledo, OH",41.6594058571429,-83.5515131020408
"4751","OH1197","Philcoff's","","417 Jackson","Toledo","OH","(RT)","Bars/Clubs","Google Verified Location",1966,"417 Jackson, Toledo, OH",41.6542030816327,-83.5331020306122
"4752","OH1198","Scenic","","702 Monroe","Toledo","OH","(D),(*)","Bars/Clubs","Google Verified Location",1966,"702 Monroe, Toledo, OH",41.6503199795918,-83.5401236122449
"4753","OH1227","Pendulum Beer Bar","","2216 Madison","Toledo","OH","","Bars/Clubs","Google Verified Location",1965,"2216 Madison, Toledo, OH",41.6594058571429,-83.5515131020408
"4754","OH1228","Philcoff's","","417 Jackson","Toledo","OH","(RT)","Bars/Clubs","Google Verified Location",1965,"417 Jackson, Toledo, OH",41.6542030816327,-83.5331020306122
"4755","OH1229","Scenic","","702 Monroe","Toledo","OH","(*)","Bars/Clubs","Google Verified Location",1965,"702 Monroe, Toledo, OH",41.6503199795918,-83.5401236122449
"4756","CA1185","Canyon Club","","20421 W. Callon Drive","Topanga Canyon","CA","(P),(D)","Bars/Clubs","Google Verified Location",1966,"20421 W. Callon Drive, Topanga Canyon, CA",NA,NA
"4757","CA1186","Canyon Club","","20421 W Callon Dr","Topanga Canyon","CA","(P),(D)","Bars/Clubs","Google Verified Location",1965,"20421 W Callon Dr, Topanga Canyon, CA",NA,NA
"4758","KS149","Terrace Lounge","","116 E. 7th St.","Topeka","KS","(D),(*)","Bars/Clubs","Google Verified Location",1970,"116 E. 7th St., Topeka, KS",NA,NA
"4759","KS154","Jade Room","","116 E. 7th St.","Topeka","KS","","Bars/Clubs","Google Verified Location",1969,"116 E. 7th St., Topeka, KS",NA,NA
"4760","KS158","Jade Room","","116 E. 7th St.","Topeka","KS","","Bars/Clubs","Google Verified Location",1968,"116 E. 7th St., Topeka, KS",NA,NA
"4761","KS163","Jade Room","(formerly Bon Sai)","116 E. 7th St.","Topeka","KS","(*)","Bars/Clubs","Google Verified Location",1966,"116 E. 7th St., Topeka, KS",NA,NA
"4762","KS165","Bon Sai","","116 E. 7th St.","Topeka","KS","(*)","Bars/Clubs","Google Verified Location",1965,"116 E. 7th St., Topeka, KS",NA,NA
"4763","NJ419","Red Coach","Hotel Penn","81 S. Clinton","Trenton","NJ","(YC),(RT),(M),(*)","Bars/Clubs,Hotel","Google Verified Location",1970,"81 S. Clinton, Trenton, NJ",NA,NA
"4764","NJ434","Paddock Inn","","24 S Warren","Trenton","NJ","(*)","Bars/Clubs","Google Verified Location",1969,"24 S Warren, Trenton, NJ",NA,NA
"4765","NJ446","Paddock Inn","","24 S. Warren","Trenton","NJ","(*)","Bars/Clubs","Google Verified Location",1968,"24 S. Warren, Trenton, NJ",NA,NA
"4766","NJ538","Cove","","Hanover St.","Trenton","NJ","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Hanover St., Trenton, NJ",40.2214048,-74.7665082
"4767","NJ539","Cove","","Hanover St.","Trenton","NJ","(M)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,"Hanover St., Trenton, NJ",40.2214048,-74.7665082
"4768","AZ245","Esquire","","225 E. Congress","Tucson","AZ","(M),(RT)","Bars/Clubs","Google Verified Location",1970,"225 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4769","AZ248","Jim's","","23. W 3rd St.","Tucson","AZ","(*)","Bars/Clubs","Google Verified Location",1968,"23. W 3rd St., Tucson, AZ",NA,NA
"4770","AZ250","Kamu's","","23. W. Third St.","Tucson","AZ","(*)","Bars/Clubs","Google Verified Location",1970,"23. W. Third St., Tucson, AZ",NA,NA
"4771","AZ253","Palm Room","(New Jim's)","Oracle Road","Tucson","AZ","(*)","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Oracle Road, Tucson, AZ",32.2962927,-110.9784257
"4772","AZ260","Black Door","","345 E. Toole St.","Tucson","AZ","(M)","Bars/Clubs","Google Verified Location",1969,"345 E. Toole St., Tucson, AZ",NA,NA
"4773","AZ263","Jim's","(Jim's moving late '68-make point to inquire locally as this is best)","23. W. Third St.","Tucson","AZ","(*)","Bars/Clubs","Google Verified Location",1969,"23. W. Third St., Tucson, AZ",NA,NA
"4774","AZ268","Jim's","","23. W 3rd St.","Tucson","AZ","(*)","Bars/Clubs","Google Verified Location",1966,"23. W 3rd St., Tucson, AZ",NA,NA
"4775","AZ282","Esquire","","225 E. Congress","Tucson","AZ","(M),(RT)","Bars/Clubs","Google Verified Location",1969,"225 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4776","AZ286","Black Door","(nr Congress Hotel)","","Tucson","AZ","","Bars/Clubs","Google Verified Location",1966,", Tucson, AZ",32.2228765,-110.9748477
"4777","AZ289","Black Door","","345 E. Toole St.","Tucson","AZ","(M)","Bars/Clubs","Google Verified Location",1970,"345 E. Toole St., Tucson, AZ",NA,NA
"4778","AZ291","Black Door","","345 E. Toole St.","Tucson","AZ","","Bars/Clubs","Google Verified Location",1968,"345 E. Toole St., Tucson, AZ",NA,NA
"4779","AZ292","Congress Hotel Bar","","311 E. Congress","Tucson","AZ","","Bars/Clubs,Hotel","Google Verified Location",1970,"311 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4780","AZ298","Congress Hotel Bar","","311 E. Congress","Tucson","AZ","","Bars/Clubs,Hotel","Google Verified Location",1965,"311 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4781","AZ300","Congress Hotel Bar","","311 E. Congress","Tucson","AZ","(M)","Bars/Clubs,Hotel","Google Verified Location",1968,"311 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4782","AZ302","Congress Hotel Bar","","311 E. Congress","Tucson","AZ","","Bars/Clubs,Hotel","Google Verified Location",1969,"311 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4783","AZ303","Congress Hotel Bar","","311 E. Congress","Tucson","AZ","","Bars/Clubs,Hotel","Google Verified Location",1966,"311 E. Congress, Tucson, AZ",32.2214765,-110.9710265
"4784","AZ304","Santa Rita Hotel Bar","","109 S Scott","Tucson","AZ","(M)","Bars/Clubs,Hotel","Google Verified Location",1965,"109 S Scott, Tucson, AZ",NA,NA
"4785","OK172","Eight Day","","1108 S. Lewis","Tulsa","OK","","Bars/Clubs","Google Verified Location",1970,"1108 S. Lewis, Tulsa, OK",36.0843399,-95.9580786
"4786","OK173","Schoobee Doo","","800 S. Sheridan","Tulsa","OK","(P),(D),(*)","Bars/Clubs","Google Verified Location",1970,"800 S. Sheridan, Tulsa, OK",36.0317,-95.9044181
"4787","OK174","Taj Mahal","","10 W. 7th","Tulsa","OK","","Bars/Clubs","Google Verified Location",1970,"10 W. 7th, Tulsa, OK",36.1480448,-96.0059562
"4788","OK177","Eigth Day","","1108 S. Lewis","Tulsa","OK","(*)","Bars/Clubs","Google Verified Location",1969,"1108 S. Lewis, Tulsa, OK",36.0843399,-95.9580786
"4789","OK178","Taj mahol","","10 W. 7th","Tulsa","OK","","Bars/Clubs","Google Verified Location",1969,"10 W. 7th, Tulsa, OK",36.1480448,-96.0059562
"4790","OK180","Crystal Light","","2508 E. 15th St.","Tulsa","OK","(M)","Bars/Clubs","Google Verified Location",1968,"2508 E. 15th St., Tulsa, OK",36.140432,-95.9557776326531
"4791","OK181","Eigth Day","","1108 S. Lewis St.","Tulsa","OK","","Bars/Clubs","Google Verified Location",1968,"1108 S. Lewis St., Tulsa, OK",NA,NA
"4792","OK184","Crystal Light","","2508 E. 15th St.","Tulsa","OK","(M)","Bars/Clubs","Google Verified Location",1966,"2508 E. 15th St., Tulsa, OK",36.140432,-95.9557776326531
"4793","OK185","Eighth Day","","1108 S. Lewis St.","Tulsa","OK","","Bars/Clubs","Google Verified Location",1966,"1108 S. Lewis St., Tulsa, OK",NA,NA
"4794","OK191","Crystal Light","","2508 E. 15th St.","Tulsa","OK","(M)","Bars/Clubs","Google Verified Location",1965,"2508 E. 15th St., Tulsa, OK",36.140432,-95.9557776326531
"4795","OK192","Eight Day","","1108 S. Lewis ","Tulsa","OK","","Bars/Clubs","Google Verified Location",1965,"1108 S. Lewis , Tulsa, OK",36.0843399,-95.9580786
"4796","OK275","Pete & Bob's","","1st & Elwood","Tulsa","OK","(D),(P),(*)","Bars/Clubs","Verified Location",1968,"1st & Elwood, Tulsa, OK",36.1426404,-95.9936049
"4797","OK276","Pete & Bob's","","1st & Elwood","Tulsa","OK","(D),(P),(*)","Bars/Clubs","Verified Location",1966,"1st & Elwood, Tulsa, OK",36.1426404,-95.9936049
"4798","OK277","Pete & Bob's","","1st & Elwood","Tulsa","OK","(P),(D),(*)","Bars/Clubs","Verified Location",1965,"1st & Elwood, Tulsa, OK",36.1426404,-95.9936049
"4799","OK279","Taj Mahal","","7th St. nr Main","Tulsa","OK","","Bars/Clubs","Verified Location",1965,"7th St. nr Main, Tulsa, OK",NA,NA
"4800","OK280","Taj Mahal","","7th St. nr. Main","Tulsa","OK","(*)","Bars/Clubs","Verified Location",1968,"7th St. nr. Main, Tulsa, OK",NA,NA
"4801","OK281","Taj Mahal","","7th St. nr. Main","Tulsa","OK","","Bars/Clubs","Verified Location",1966,"7th St. nr. Main, Tulsa, OK",NA,NA
"4802","OK282","Gala","","11th & Lewis Sts","Tulsa","OK","(D),(P),(*)","Bars/Clubs","Verified Location",1966,"11th & Lewis Sts, Tulsa, OK",NA,NA
"4803","OK283","Gala","","11th & Lewis Sts.","Tulsa","OK","(P),(D),(*)","Bars/Clubs","Verified Location",1969,"11th & Lewis Sts., Tulsa, OK",NA,NA
"4804","OK284","Gala","","11th & Lewis Sts.","Tulsa","OK","(D),(P),(*)","Bars/Clubs","Verified Location",1968,"11th & Lewis Sts., Tulsa, OK",NA,NA
"4805","OK285","Gala","","11th & Lewis Sts.","Tulsa","OK","(D),(P)","Bars/Clubs","Verified Location",1965,"11th & Lewis Sts., Tulsa, OK",NA,NA
"4806","OK305","Schoobee Doo","","inquire locally","Tulsa","OK","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,"inquire locally, Tulsa, OK",NA,NA
"4807","OK306","Bamboo Room","","Lewis & Independence","Tulsa","OK","","Bars/Clubs","Verified Location",1969,"Lewis & Independence, Tulsa, OK",NA,NA
"4808","OK309","Gala","(can enter via back door of Eight Day)","Lewis nr. 11th","Tulsa","OK","(P),(D),(*)","Bars/Clubs","Verified Location",1970,"Lewis nr. 11th, Tulsa, OK",NA,NA
"4809","OK312","Tiger Room","","N. Lewis","Tulsa","OK","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,"N. Lewis, Tulsa, OK",36.0904169,-95.9472404
"4810","S3443","Hitching Post","","","Tupelo","MS","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1969,", Tupelo, MS",34.2576067,-88.7033859
"4811","S3444","Hitching Post","","Hwy 34","Tupelo","MS","","Bars/Clubs","Location could not be verified. General city or location coordinates used.",1970,"Hwy 34, Tupelo, MS",NA,NA
"4812","S1676","Chucker","(Downstairs, Stafford Hotel)","3209 9th ","Tuscaloosa","AL","","Bars/Clubs,Hotel","Verified Location",1969,"3209 9th , Tuscaloosa, AL",NA,NA
"4813","NY2942","Roach & Quinn","","115 Blanding","Utica","NY","(*)","Bars/Clubs","Google Verified Location",1970,"115 Blanding, Utica, NY",NA,NA
"4814","NY3053","Roach & Quinn","","115 Blandina","Utica","NY","(*)","Bars/Clubs","Google Verified Location",1969,"115 Blandina, Utica, NY",43.0998186889271,-75.2314895555918
"4815","NY3128","Roach & Quinn","","115 Blandina","Utica","NY","(*)","Bars/Clubs","Google Verified Location",1968,"115 Blandina, Utica, NY",43.0998186889271,-75.2314895555918
"4816","NY3190","Roach & Quinn","","115 Blandina","Utica","NY","(*)","Bars/Clubs","Google Verified Location",1966,"115 Blandina, Utica, NY",43.0998186889271,-75.2314895555918
"4817","NY3245","Roach & Quinn","","115 Blandina","Utica","NY","(*)","Bars/Clubs","Google Verified Location",1965,"115 Blandina, Utica, NY",43.0998186889271,-75.2314895555918
"4818","CA2090","Diamond Head","","Van Owen at Woodman","Van Nuys","CA","","Bars/Clubs","Verified Location",1970,"Van Owen at Woodman, Van Nuys, CA",NA,NA
"4819","CA2646","French Bull","","5661 Sepulvida ","Van Nuys","CA","(R)","Restaurant","Google Verified Location",1969,"5661 Sepulvida , Van Nuys, CA",NA,NA
"4820","CA2650","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant","Google Verified Location",1968,"5661 Sepulveda, Van Nuys, CA",34.1732548484848,-118.466266909091
"4821","CA2651","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant","Google Verified Location",1970,"5661 Sepulveda, Van Nuys, CA",34.1732548484848,-118.466266909091
"4822","CA4517","Matchbox","","827 Oceanfront","Venice","CA","","Bars/Clubs","Google Verified Location",1965,"827 Oceanfront, Venice, CA",NA,NA
"4823","CA4518","Matchbox","","824 Oceanfront ","Venice","CA","","Bars/Clubs","Google Verified Location",1966,"824 Oceanfront , Venice, CA",NA,NA
"4824","CA4520","Matchbox","","824 Oceanfront","Venice","CA","","Bars/Clubs","Google Verified Location",1968,"824 Oceanfront, Venice, CA",NA,NA
"4825","CA4521","Matchbox","","824 Oceanfrton","Venice","CA","","Bars/Clubs","Google Verified Location",1970,"824 Oceanfrton, Venice, CA",NA,NA
"4826","CA4523","Matchbox","","824 Oceanfront","Venice","CA","","Bars/Clubs","Google Verified Location",1969,"824 Oceanfront, Venice, CA",NA,NA
"4827","CA6040","Scotty's Tavern","","132 Lincoln Blvd.","Venice","CA","","Bars/Clubs","Google Verified Location",1970,"132 Lincoln Blvd., Venice, CA",34.0021965,-118.469829
"4828","CA6042","Scotty's Tavern","","132 Lincoln Blvd","Venice","CA","","Bars/Clubs","Google Verified Location",1969,"132 Lincoln Blvd, Venice, CA",34.0021965,-118.469829
"4829","CA6043","Scotty's Tavern","","132 Lincoln Blvd","Venice","CA","","Bars/Clubs","Google Verified Location",1968,"132 Lincoln Blvd, Venice, CA",34.0021965,-118.469829
"4830","CA7158","West Winds","","1015 Ocean Front","Venice","CA","","Bars/Clubs","Google Verified Location",1970,"1015 Ocean Front, Venice, CA",34.0080104,-118.4934082
"4831","CA7159","West Winds","","1015 Ocean Front","Venice","CA","","Bars/Clubs","Google Verified Location",1968,"1015 Ocean Front, Venice, CA",34.0080104,-118.4934082
"4832","CA7160","West Winds","","1015 Oceanfront","Venice","CA","","Bars/Clubs","Google Verified Location",1965,"1015 Oceanfront, Venice, CA",NA,NA
"4833","CA7163","West Winds ","","1015 Ocean Front ","Venice","CA","","Bars/Clubs","Google Verified Location",1969,"1015 Ocean Front , Venice, CA",34.0080104,-118.4934082
