"","ID","title","description","streetaddress","city","state","amenityfeatures","type","unclear_address","Year","cruisy"
"9232","NY951","Barefoot Boy","(Midtown Manhattan's 'top' Disco) (2.00 cover)","304 E. 39th St.","Midtown","NY","(YC),(*)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9233","NY952","Beacon Baths",NA,"227 E. 45th St.","Midtown","NY","(OC)","Baths","Google Verified Location",1978,"FALSE"
"9234","NY953","Better Days","(Disco)","316 W. 49th St.","Midtown","NY","(B),(D)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9235","NY954","Big Spender",NA,"315 W. 48th St.","Midtown","NY","(S)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9236","NY955","Big Top Theatre","at 49th St.","1604 Broadway ","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9237","NY956","Bike Stop East","betw. 27th & 28th Sts.","381 3rd Ave.","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9238","NY957","Brothers & Sisters","(Cabaret) (Unisex) (Adm.)","355 W. 46th St.","Midtown","NY","(R),(M),(YC)","Restaurant","Google Verified Location",1978,"FALSE"
"9239","NY958","Company","at 27th St.","365 3rd Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1978,"FALSE"
"9240","NY959","Cowboy","(Hustlers)","244 W. 53rd St.","Midtown","NY","(R),(PT),(*)","Bars/Clubs,Restaurant","Google Verified Location",1978,"FALSE"
"9241","NY960","Dakota","(A man's saloon- looks promising)","550 3rd Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1978,"FALSE"
"9242","NY961","David's Cinema",NA,"28 W. 55th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9243","NY962","Eastside Sauna","(Baths) (Looks promising)","222 E. 56th St.","Midtown","NY","(H)","Baths,Hotel","Google Verified Location",1978,"FALSE"
"9244","NY963","Eros I Theatre",NA,"732 8th Ave.","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9245","NY964","Everard Baths","(Some SM)","28 W. 28th St.","Midtown","NY","(*)","Baths","Google Verified Location",1978,"FALSE"
"9246","NY965","Gaiety Male Burlesk Cinema",NA,"201 W. 46th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9247","NY966","G.H. Club","(Coats required after 10 p.m.) (Some 'Midtown Cowboys')","353 E. 53rd St.","Midtown","NY","(*),(PE)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9248","NY967","Grape","('Drags') (Disco) (Will be moving soon)","719 8th Ave.","Midtown","NY","(RT),(*),(D),(S),(PT)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9249","NY968","Grand Hotel","(The old Hollywood- newly enlarged- should be a winner) (Some YC, RT, B) (Disco)","128 W. 45th St.","Midtown","NY","(YC),(RT),(B),(D)","Hotel,Bars/Clubs","Google Verified Location",1978,"FALSE"
"9250","NY969","Gypsy Celebrity Room","at 58th St.","1065 1st Ave.","Midtown","NY","(E),(S),(*)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9251","NY970","Haymarket","('Midnight cowboys') (Snacks) at 47th St.","772 8th Ave.","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9252","NY971","Hunting Grounds","('Hustlers') at 29th St.","431 3rd Ave.","Midtown","NY","(YC),(PT)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9253","NY972","Johnny V's","(Disco)","139 E. 34th St.","Midtown","NY","(R),(D)","Restaurant","Google Verified Location",1978,"FALSE"
"9254","NY973","King's All Male Theatre",NA,"236 W. 50th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9255","NY974","La Stanza","betw. 52nd & 53rd Sts.","953 1st Ave.","Midtown","NY","(M),(R)","Restaurant","Google Verified Location",1978,"FALSE"
"9256","NY975","Last Call","nr. 51st St.","975 2nd Ave.","Midtown","NY","(D),(PT)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9257","NY976","Madison Card & Book Shop",NA,"123 E. 57th St.","Midtown","NY",NA,"Book Store","Google Verified Location",1978,"FALSE"
"9258","NY977","M.C.C. Duane Methodist Church","7th Ave. at 13th St.",NA,"Midtown","NY","(MCC)","Religious Institutions","Verified Location",1978,"FALSE"
"9259","NY978","Menemsha Bar","(Some OC, 'Midnight cowboys') Hotel Allerton","132 E. 57th St.","Midtown","NY","(OC)","Bars/Clubs,Hotel","Google Verified Location",1978,"FALSE"
"9260","NY979","New Male Box","(Black Jack Book Store)","210 W. 42nd St.","Midtown","NY","(*)","Book Store","Google Verified Location",1978,"FALSE"
"9261","NY980","Nite Cap",NA,"1068 1st Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1978,"FALSE"
"9262","NY981","Oak Room","Plaza hotel, 5th Ave.",NA,"Midtown","NY","(M),(PE),(OC)","Bars/Clubs,Hotel","Verified Location",1978,"FALSE"
"9263","NY982","Odyssey","(Sauna & Spa)","198 E. 58th St.","Midtown","NY",NA,"Baths","Google Verified Location",1978,"FALSE"
"9264","NY983","Pegasus","(Disco)","1238 2nd Ave.","Midtown","NY","(D)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9265","NY984","Pleasure Chest","(Leather, 'toys', jewelry, etc.)","248 E. 50th St.","Midtown","NY","(*)","Business","Google Verified Location",1978,"FALSE"
"9266","NY985","Ramrod Theatre",NA,"210 W. 49th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1978,"FALSE"
"9267","NY986","Side Show","(Opens 8 a.m.)","371 W. 46th St.","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1978,"FALSE"
"9268","NY987","Singles","nr. 53rd St.","951 1st Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1978,"FALSE"
"9269","NY988","Spurs","(We-brunch) nr. 6th Ave.","106 W. 43rd St.","Midtown","NY","(R),(RT),(WE),(*)","Restaurant","Google Verified Location",1978,"FALSE"
"9270","NY989","Tijuana Cat","(Latins)","350 W. 46th St.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1978,"FALSE"
"9271","NY990","Tom Cat Book Store",NA,"38 W. 28th St.","Midtown","NY",NA,"Book Store","Google Verified Location",1978,"FALSE"
"9272","NY991","Tom Cat Club","at 50th St.","903 1st Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1978,"FALSE"
"9273","NY992","Uncle Charlie's Restaurant","at 36th","542 3rd Ave.","Midtown","NY","(*)","Restaurant","Google Verified Location",1978,"FALSE"
"9274","NY993","Uncle Charlie's South","(Cruisy) at 38th St.","581 3rd Ave.","Midtown","NY","(*),(YC),(PT)","Cruising Areas,Bars/Clubs","Google Verified Location",1978,"TRUE"
"9275","NY994","Walter's ","('Midnight cowboys')","264 W. 43rd St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1978,"FALSE"
"9276","NY995","York's",NA,"710 2nd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1978,"FALSE"
"9277","NY996","Grand Central Station",NA,NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1978,"TRUE"
"9278","NY997","Subway Stations",NA,NA,"Midtown","NY","(AYOR),Cruisy Area","Cruising Areas","Location could not be verified. General city or location coordinates used.",1978,"TRUE"
"9279","NY998","Times Square 'Hustlers'",NA,NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1978,"TRUE"
"9280","NY1294","Abbey","(may be closing)","42 W. 35th Street","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9281","NY1295","Back Stage","(late snacks)","318 W. 45th St.","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1977,"FALSE"
"9282","NY1296","Barbara's","52nd Street at 1st Avenue",NA,"Midtown","NY",NA,"Bars/Clubs","Verified Location",1977,"FALSE"
"9283","NY1297","Barefoot Boy","(Disco) (Groovie, cruisy) ($2.00 cover)","304 E. 39th Street","Midtown","NY","(YC),(D),(*)","Cruising Areas,Bars/Clubs","Google Verified Location",1977,"TRUE"
"9284","NY1298","Beacon Baths",NA,"227 E. 45th Street","Midtown","NY","(*)","Baths","Google Verified Location",1977,"FALSE"
"9285","NY1299","Better Days","(Disco)","316 W. 49th Street","Midtown","NY","(B),(D),(*)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9286","NY1300","Bike Stop East","between 27th & 28th Streets","381 3rd Avenue","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9287","NY1301","Brothers & Sisters","(Unisex) ($2.00 admission)","355 W. 46th Street","Midtown","NY","(*),(M),(YC),(R),(E),(S)","Restaurant,Bars/Clubs","Google Verified Location",1977,"FALSE"
"9288","NY1302","Casino Coffee Shop",NA,"22 E. 38th St.","Midtown","NY","(R),(C),(AH)","Restaurant","Google Verified Location",1977,"FALSE"
"9289","NY1303","Company","at 27th St.","365 3rd Avenue","Midtown","NY","(R)","Restaurant","Google Verified Location",1977,"FALSE"
"9290","NY1304","David's Cinema",NA,"236 W. 55th Street","Midtown","NY",NA,"Theatre","Google Verified Location",1977,"FALSE"
"9291","NY1305","Edna's","(Hustlers) (good days) nr. 55th Street","858 9th Avenue","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9292","NY1306","Eros I Theatre",NA,"732 W. 46th Street","Midtown","NY",NA,"Theatre","Google Verified Location",1977,"FALSE"
"9293","NY1307","Everard Baths","(Some SM)","28 W. 28th Street","Midtown","NY","(SM),(*)","Baths","Google Verified Location",1977,"FALSE"
"9294","NY1308","Experiment 4","(3 bars) (Disco)","327 E. 48th Street","Midtown","NY","(*),(R),(D)","Bars/Clubs,Restaurant","Google Verified Location",1977,"FALSE"
"9295","NY1309","42nd Street Barracks","(Baths) (Some W, SM, RT)","226 W. 42nd Street","Midtown","NY","(W),(SM),(RT),(*)","Baths","Google Verified Location",1977,"FALSE"
"9296","NY1310","Four Seasons","(Bar only- cocktail hr.)","99 E. 52nd Street","Midtown","NY","(M),(PE),(R)","Restaurant,Bars/Clubs","Google Verified Location",1977,"FALSE"
"9297","NY1311","Funky Freddy's "," between 27th and 28th Street","338 3rd Avenue","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9298","NY1312","Gaiety Male Burlesk Cinema",NA,"201 W. 46th Street","Midtown","NY",NA,"Theatre","Google Verified Location",1977,"FALSE"
"9299","NY1313","G.H. Club","(Coats required after 10 p.m.- ""Midnight cowboys"")","353 E. 53rd Street","Midtown","NY","(*),(PE)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9300","NY1314","Gilded Grape","(Drags) (Disco)","719 8th Avenue","Midtown","NY","(RT),(D),(R),(*)","Restaurant,Bars/Clubs","Google Verified Location",1977,"FALSE"
"9301","NY1315","Gypsy's","at 58th Street","1065 1st Avenue","Midtown","NY","(S),(*)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9302","NY1316","Hay Loft","8th Avenue at 46th Street",NA,"Midtown","NY","(RT)","Bars/Clubs","Verified Location",1977,"FALSE"
"9303","NY1317","Haymarket","(Midnight cowboys) (Snacks) at 47th Street","772 8th Avenue","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9304","NY1318","Hollywood","(Some Latins) (Disco) ($5. min WE)","128 W. 45th Street","Midtown","NY","(*),(HIP),(RT),(D),(WE)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9305","NY1319","Hunting Grounds","(Hustlers) at 29th Street","411 3rd Avenue","Midtown","NY","(YC),(PT),(*)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9306","NY1320","Johnny's Pub",NA,"123 E. 47th Street","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9307","NY1321","Jonathan's","(Some G) at 30th Street","547 2nd Avenue","Midtown","NY","(R),(E),(G),(*)","Restaurant","Google Verified Location",1977,"FALSE"
"9308","NY1322","King's All Male Theatre","W. 50th Street between 8th and Broadway",NA,"Midtown","NY",NA,"Theatre","Google Verified Location",1977,"FALSE"
"9309","NY1323","Lair","between Park & Madison Avenues","70 E. 56th Street","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1977,"FALSE"
"9310","NY1324","Last Call","near 51st Street","975 2nd Avenue","Midtown","NY","(D),(PT)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9311","NY1325","Le Jardin","(Disco) ($7.95 minimim WE)","110 W. 43rd Street","Midtown","NY","(HIP),(YC),(D),(WE)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9312","NY1326","Manemsha Bar","(Some OC, and ""Midnight Cowboys"") Hotel Allerton","132 E. 57th","Midtown","NY","(P),(OC)","Bars/Clubs,Hotel","Google Verified Location",1977,"FALSE"
"9313","NY1327","Mayfair","at 53rd St.","964 1st Avenue","Midtown","NY","(M),(R)","Restaurant","Google Verified Location",1977,"FALSE"
"9314","NY1328","M.C.C.",NA,"360 W. 28th Street","Midtown","NY","(MCC)","Religious Institutions","Google Verified Location",1977,"FALSE"
"9315","NY1329","Midtown Book Store",NA,"138 W. 42nd Street","Midtown","NY",NA,"Book Store","Google Verified Location",1977,"FALSE"
"9316","NY1330","Oak Room","Plaza Hotel 5th Avenue at 59th Street",NA,"Midtown","NY","(M),(PE),(OC)","Bars/Clubs,Hotel","Verified Location",1977,"FALSE"
"9317","NY1331","Omega","(Disco)","347 W. 41st Street","Midtown","NY","(D),(S)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9318","NY1332","Orphanage",NA,"204 W. 41st Street","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9319","NY1333","Paradise Supper Club",NA,"347 W. 41st Street","Midtown","NY","(R),(S)","Restaurant","Google Verified Location",1977,"FALSE"
"9320","NY1334","Park Miller Theatre","43rd Street between 6th adn Broadway",NA,"Midtown","NY",NA,"Theatre","Verified Location",1977,"FALSE"
"9321","NY1335","Pleasure Chest","(Leather, ""toys"", clothes, books, etc.)","248 E. 50th Street","Midtown","NY",NA,"Book Store,Business","Google Verified Location",1977,"FALSE"
"9322","NY1336","Prive","(Looks promising)","1078 1st Avenue","Midtown","NY","(R)","Restaurant","Google Verified Location",1977,"FALSE"
"9323","NY1337","Raffle's",NA,"106 W. 43rd Street ","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9324","NY1338","Rocco's Cabaret",NA,"139 W. 34th Street","Midtown","NY","(R),(E)","Restaurant","Google Verified Location",1977,"FALSE"
"9325","NY1339","Sauna Baths","(Upstairs)","300 W. 58th Street","Midtown","NY",NA,"Baths","Google Verified Location",1977,"FALSE"
"9326","NY1340","Singles","('Chubby Chasers') near 53rd Street","951 1st Avenue","Midtown","NY","(R)","Restaurant","Google Verified Location",1977,"FALSE"
"9327","NY1341","Steve's Playpen",NA,"308 W. 40th Street","Midtown","NY","(S)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9328","NY1342","Tambourine II","(Disco)","15 E. 48th Street","Midtown","NY","(D)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9329","NY1343","Tijuana Cat","(Latins)","350 W. 46th Street","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1977,"FALSE"
"9330","NY1344","Tiny Alice's Bar & Restaurant",NA,"1068 1st Avenue","Midtown","NY","(G),(*)","Bars/Clubs,Restaurant","Google Verified Location",1977,"FALSE"
"9331","NY1345","Tom Cat Club",NA,"903 1st Avenue","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9332","NY1346","Uncle Charlie's Restaurant","(Don't miss the ""P.S."" of the East Coast) at 38th Street","542 3rd Avenue","Midtown","NY","(*)","Restaurant","Google Verified Location",1977,"FALSE"
"9333","NY1347","Uncle Charlie's South","(Cruisy) (PT*) at 38th Street","581 3rd Avenue","Midtown","NY","(YC),(PT),(*)","Cruising Areas,Bars/Clubs","Google Verified Location",1977,"TRUE"
"9334","NY1348","Up Your Daisy",NA,"42 W. 28th Street","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9335","NY1349","Walter's","(Midnight Cowboy's)","264 W. 43rd ","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1977,"FALSE"
"9336","NY1350","Yukon",NA,"140 E. 53rd Street","Midtown","NY","(R),(D)","Restaurant","Google Verified Location",1977,"FALSE"
"9337","NY1351","Zipper ",NA,"371 W. 46th Street","Midtown","NY","(PT)","Bars/Clubs","Google Verified Location",1977,"FALSE"
"9338","NY1352","Grand Central Station",NA,NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1977,"TRUE"
"9339","NY1353","Manhattan Subway Stations",NA,NA,"Midtown","NY","(AYOR),Cruisy Area","Cruising Areas","Location could not be verified. General city or location coordinates used.",1977,"TRUE"
"9340","NY1354","Radio City Music Hall","Mezzanine T-Room and downstairs lounge",NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1977,"TRUE"
"9341","NY1355","Times Square ""Hustlers""",NA,NA,"Midtown","NY","Cruisy Area","Cruising Areas","Verified Location",1977,"TRUE"
"9342","NY1625","Beacon Baths",NA,"227 E. 45th St.","Midtown","NY","(*)","Baths","Google Verified Location",1976,"FALSE"
"9343","NY1626","Better Days","(Disco)","316 W. 49th St.","Midtown","NY","(B),(D),(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9344","NY1627","Big Spender",NA,"313 W. 48th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1976,"FALSE"
"9345","NY1628","Bike Stop East","betw. 27th & 28th ","381 3rd Ave.","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9346","NY1629","Brothers & Sisters","(Unisex) ($2.00 adm.)","355 W. 46th St.","Midtown","NY","(M),(YC),(R),(E),(S)","Restaurant,Bars/Clubs","Google Verified Location",1976,"FALSE"
"9347","NY1630","Chairman","nr. 40th St.","360 Lexington Ave.","Midtown","NY","(R)","Restaurant","Google Verified Location",1976,"FALSE"
"9348","NY1631","Company",NA,"365 3rd Ave.","Midtown","NY","(R),(*)","Restaurant","Google Verified Location",1976,"FALSE"
"9349","NY1632","Copa Banana","at 25th St.","57 Lexington Ave.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1976,"FALSE"
"9350","NY1633","David's Cinema",NA,"236 W. 55th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1976,"FALSE"
"9351","NY1634","Dirty Edna's Scoreboard","(good afternoons- 'midnight cowboys')","264 W. 46th St.","Midtown","NY","(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9352","NY1635","Edie's","(some G) nr. 55th St.","858 9th Ave.","Midtown","NY","(D),(G)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9353","NY1636","Eros I Theatre",NA,"732 W. 46th St.","Midtown","NY",NA,"Theatre","Google Verified Location",1976,"FALSE"
"9354","NY1637","Everard Baths",NA,"28 W. 28th St.","Midtown","NY","(OC)","Baths","Google Verified Location",1976,"FALSE"
"9355","NY1638","42nd St. Barracks","(some SM) (also called 'the baths')","226 W. 42nd St.","Midtown","NY","(RT),(SM),(*)","Baths","Google Verified Location",1976,"FALSE"
"9356","NY1639","Four Seasons","(bar only- cocktail hour)","99 E. 52nd St.","Midtown","NY","(M),(PE),(R)","Restaurant,Bars/Clubs","Google Verified Location",1976,"FALSE"
"9357","NY1640","G.H. Club","(coats requires after 10pm)","353 E. 53rd St.","Midtown","NY","(PE),(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9358","NY1641","Gilded Grape","(probably will be moving around the corner) at 45th St.","719 8th Ave.","Midtown","NY","(RT),(YC),(D),(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9359","NY1642","Gypsy's","at 58th St.","1065 1st Ave.","Midtown","NY","(S),(*)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9360","NY1643","Hollywood","(Disco) ($5.00 min.- 2 drinks WE)","128 W. 45th St.","Midtown","NY","(HIP),(RT),(D),(*),(WE)","Bars/Clubs","Google Verified Location",1976,"FALSE"
"9361","NY1644","Jack of Diamonds","57th St. at 2nd Ave.",NA,"Midtown","NY","(R),(D)","Restaurant","Verified Location",1976,"FALSE"
"9362","NY1645","Johnny's Pub",NA,"123 E. 47th St.","Midtown","NY",NA,"Bars/Clubs","Google Verified Location",1976,"FALSE"
"9363","NY1646","Jonathan's","(some G) nr. 30th St.","547 2nd Ave.","Midtown","NY","(R),(E),(G),(*)","Restaurant","Google Verified Location",1976,"FALSE"
