ID2,title,description,streetaddress,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
4976,Parking lot opp. Methodist Church ,,,Greenville,SC,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4977,Reedy River Park ,(Weekday afternoons) ,,Greenville,SC,Cruisy Area,Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4978,'Rest Stop' ,on I-85 S. - betw. Greenville & Anderson S.C.,,Greenville,SC,Cruisy Area,Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4979,Sheraton Motor Inn ,T-Room,,Greenville,SC,Cruisy Area,Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4980,Trailways Bus Depot ,(Parking lot) (opp. Club Gemini) ,,Greenville,SC,"(*),Cruisy Area",Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4981,Jackson Station ,U.S. 22 at U.S. 178 ,,Hodges,SC,(P),Bars/Clubs,checked,,,1986,4/12/2022 7:02pm
4982,Offshore Drilling Co. ,,415 Youpon Circle ,Myrtle Beach,SC,"(*),(S),(PT)",Bars/Clubs,,,,1986,4/12/2022 7:02pm
4983,The Pavilion ,Ocean Beach - summers,,Myrtle Beach,SC,Cruisy Area,Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4984,Truck Stops of America,,,Spartanburg,SC,Cruisy Area,Cruising Areas,checked,,,1986,4/12/2022 7:02pm
4985,First Heritage Book Store,(Cruisy) ,16 1st Ave. S.E. ,Aberdeen,SD,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:26pm
4986,Front Office ,(Disco) ,11 E. Railroad Ave. ,Aberdeen,SD,"(M),(YC),(D)",Bars/Clubs,,,,1986,4/13/2022 12:58pm
4987,Main Street,,,Aberdeen,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
4988,Ward Hotel Bar,,,Aberdeen,SD,Cruisy Area,"Cruising Areas,Hotel",checked,,,1986,6/7/2022 2:01pm
4989,Safari Lounge ,Staurolite Inn ,1 3/4 mi. E. ,Brookings,SD,(M),Bars/Clubs,,,"at Jct. 14, I-29 ",1986,4/13/2022 12:58pm
4990,Kings Inn,Best Western Motel ,,Pierre,SD,(M),Bars/Clubs,checked,,,1986,4/13/2022 12:58pm
4991,Holiday Inn ,T-Room,,Pierre,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
4992,Heritage Book Store,(Cruisy) 320 Main St. ,,Rapid City,SD,,"Book Store,Cruising Areas",checked,,,1986,6/7/2022 1:26pm
4993,Landmark Lounge ,(2nd floor & balcony) ,523 6th St. ,Rapid City,SD,(M),Bars/Clubs,,,at St. Joseph,1986,4/13/2022 12:58pm
4994,Trends ,(Disco) (Some L) ,,Rapid City,SD,"(D),(L),(PT),(*)",Bars/Clubs,checked,,,1986,4/13/2022 12:58pm
4995,Main & St. Joe Sts. ,betw. 6th & 8th ,,Rapid City,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
4996,Rushmore Mall ,,,Rapid City,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
4997,brass act,(Some L) ,321 S. Lincoln Ave.,Sioux Falls,SD,"(D),(L)",Bars/Clubs,,,,1986,4/13/2022 12:58pm
4998,Club 332 ,(Some L) ,332 A. Phillips,Sioux Falls,SD,"(L),(D),(BYOB),(*)",Bars/Clubs,checked,,,1986,4/13/2022 12:58pm
4999,Heritage Book Store,,309 N. Dakota,Sioux Falls,SD,(M),Book Store,,,,1986,4/13/2022 12:58pm
5000,M.C.C. ,,"P.O. Box 1552 Sioux Falls, S.D. 57101",Sioux Falls,SD,(MCC),Religious Institution,checked,,,1986,6/7/2022 12:44pm
5001,Sioux Empire Gay Coalition ,,"P.O. Box 220, Sioux Falls 57101",Sioux Falls,SD,,Organization,checked,,,1986,6/7/2022 12:46pm
5002,David Park,,,Sioux Falls,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
5003,Sherman Park,,,Sioux Falls,SD,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
5004,Piedmont & State,nr. Cameo Theatre,,Bristol,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 12:58pm
5005,Public Library,,,Bristol,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5006,Adult World,(Cruisy) ,1077 Duncan ,Chattanooga,TN,,"Erotic Shop,Cruising Areas",,,,1986,6/7/2022 1:16pm
5007,Alan Gold's,(Disco) (Cl. Tue.) ,1100 McCallie,Chattanooga,TN,"(D),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5008,Choo Choo's Book Store,,,Chattanooga,TN,,Book Store,checked,,Creekside Rd.,1986,4/13/2022 2:18pm
5009,Cinema I,(Books) ,,Chattanooga,TN,,Book Store,checked,,Roseville Blvd. ,1986,6/7/2022 12:53pm
5010,Fox Cinema & Books,(Cruisy arcade*) ,1409 Market St.,Chattanooga,TN,(*),"Book Store,Theatre,Cruising Areas",,,,1986,6/7/2022 1:31pm
5011,Go Go Club ,(Disco) (Some L) ,1077 Duncan St. ,Chattanooga,TN,"(YC),(D),(L),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5012,Rossvile Books,,3409 Rossville,Chattanooga,TN,,Book Store,,,,1986,4/13/2022 2:18pm
5013,Chicamuga Dam area,Hwy. 153,,Chattanooga,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5014,Read House ,Mezzanine T-Room,,Chattanooga,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5015,Fairground Park ,,,Clarksville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5016,MacGregor Park,,,Clarksville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5017,K-Mart South,,,Clarksville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5018,Riverside Drive ,,,Clarksville,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5019,Sears ,T-Room,,Clarksville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5020,'Rest Stop' ,on I-40E,,Dandridge,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5021,Court House Square,,,Jackson,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5022,Connection ,(WE*) (Disco) (Some L) (Game room) ,,Johnson City,TN,"(WE),(*),(D),(L)",Bars/Clubs,checked,,Sevier & Walnut,1986,6/7/2022 2:20pm
5023,Midtown Motor Inn,Parking lot,,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5024,Trailways Bus Depot,,,Johnson City,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5025,Broad St. ,nr. Library,,Kingsport,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5026,Kingsport Mall ,,,Kingsport,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5027,Adult Book Boutique ,,3507 Magnolia ,Knoxville,TN,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:50pm
5028,Carousel ,(Disco) (2 Floors) ,1501 White Ave. S. ,Knoxville,TN,"(*),(YC),(D),(E),(S)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5029,Circle J ,,310 Church St. ,Knoxville,TN,"(N),(PT)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5030,F.L.A.G. ,,114 Dameron Ave.,Knoxville,TN,,Organization,,,,1986,6/7/2022 12:33pm
5031,Kingston Pike News ,,5005 Kingston Pike ,Knoxville,TN,"Cruisy Area,(AYOR)","Cruising Areas,Book Store",checked,,,1986,6/7/2022 2:12pm
5032,Palace Bookstore,,7100 Chapman Hwy. ,Knoxville,TN,,Book Store,,,,1986,4/13/2022 2:18pm
5033,Peppertree,(Disco) (Several bars) ,317 N. Gay St. ,Knoxville,TN,"(R),(D),(*),(E)","Bars/Clubs,Restaurant",,,,1986,4/13/2022 2:18pm
5034,Cumberland Ave.,around St. John's Church,,Knoxville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5035,Downtown ,betw. P.O. & Public Library ,,Knoxville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5036,Gay St. ,N. of Andrew Johnson Hotel ,,Knoxville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5037,Sequoyah Park,on Cherokee Blvd. ,,Knoxville,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5038,Tyson Park ,,,Knoxville,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5039,U. of Tenn. ,Main Library T-Room,,Knoxville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5040,U. of Tenn. ,Student Center T-Room,,Knoxville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5041,Across the Street,,1349 Madison ,Memphis,TN,(N),Bars/Clubs,,,,1986,4/13/2022 2:18pm
5042,Apartment ,,341 Madison ,Memphis,TN,(B),Bars/Clubs,,,,1986,4/13/2022 2:18pm
5043,Book Cottage ,(Some L) ,2113 Madison Ave.,Memphis,TN,(L),"Bars/Clubs,Book Store",,,,1986,6/7/2022 2:05pm
5044,"Club South, Memphis C.B.C. ",(Baths & Health Club) ,628 Madison ,Memphis,TN,(*),Bathhouses,,,,1986,4/13/2022 2:18pm
5045,D.R.'s ,(Above Other Side) ,,Memphis,TN,"(R),(S)",Restaurant,checked,,,1986,4/13/2022 2:18pm
5046,Eighth Day ,,1382 Poplar,Memphis,TN,(L),Bars/Clubs,,,,1986,4/13/2022 2:18pm
5047,Encore Cards & Gifts,,1266 Madison Ave. ,Memphis,TN,,Book Store,,,,1986,4/13/2022 2:18pm
5048,Family Affair ,(B only) (Wed. & Sun. only) ,873 Vance ,Memphis,TN,"(M),(B),(S),(AYOR)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5049,French Connection,(Liquor) ,598 Marshall ,Memphis,TN,"(R),(E),(*)",Restaurant,,,,1986,4/13/2022 2:18pm
5050,Gay Switchboard ,(7pm-1am daily) (901) 726-GAYY,,Memphis,TN,,Hotline,checked,,,1986,4/13/2022 2:18pm
5051,Gaze ,(Publication) ,"P.O. Box 3038, Memphis 38173",Memphis,TN,,Publication,checked,,,1986,4/13/2022 2:18pm
5052,George's Disco,(Disco) (Sun. T-D) (Patio) (Liquor) ,600 Marshall ,Memphis,TN,"(*),(S),(D)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5053,Georgetown Inn Guest House,(901) 525-0725,630 Madison Ave. ,Memphis,TN,"(H),(P),(*)",Hotel,,,,1986,4/13/2022 2:18pm
5054,Getwell Adult Books,,1617 Getwell ,Memphis,TN,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:56pm
5055,Jackie's ,"(SM, W, OC) (Men of Leather Shop) ",1474 Madison ,Memphis,TN,"(SM),(W),(OC),(BYOB),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5056,J-Wag's Bar,"(C-AH) (Some B, RT) ",1268 Madison Ave.,Memphis,TN,"(C),(AH),(BYOB),(B),(RT)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5057,M.C.C. ,(901) 324-1769 ,,Memphis,TN,(MCC),Religious Institution,checked,,,1986,6/7/2022 12:44pm
5058,Memphis Gay Coalition,,"P.O. Box 3038, Memphis 38173 ",Memphis,TN,,Organization,checked,,,1986,6/7/2022 12:45pm
5059,Midtown Theatre Arcade ,,1360 Poplar ,Memphis,TN,(*),Theatre,,,,1986,4/13/2022 2:18pm
5060,Other Side ,(Some YC) (Disco) (May be closed) ,12 N. Cleveland ,Memphis,TN,"(YC),(BYOB),(*),(PT),(D)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5061,Pendulum Dance Hall ,(Disco) (D-upstairs) ,92 N. Avalon,Memphis,TN,"(L),(D),(BYOB),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5062,P.W. Bump's ,"(Some L, RT) ",238 N. Cleveland,Memphis,TN,"(L),(RT),(BYOB)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5063,Overton Park ,(Hustlers) ,,Memphis,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5064,Overton Square ,nr. Playhouse,,Memphis,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5065,Holiday Inn,I-24 at Exit 96,,Murpheesboro,TN,"(M),(YC),(D)",Bars/Clubs,checked,,,1986,4/13/2022 2:18pm
5066,M.T.S.U. ,Univ. Cen. T-Room,,Murpheesboro,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5067,Old Fort Park,,,Murpheesboro,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5068,B. Palola's,,1812 Hayes St. ,Nashville,TN,"(R),(M),(*)",Restaurant,,,,1986,4/13/2022 2:18pm
5069,Cabaret ,"(Disco) (Some YC, B) (WE*) ",1711 Hayes St. ,Nashville,TN,"(D),(S),(YC),(B),(WE),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5070,Carousel Book Store,(Sleazy) ,5606 Charlotte ,Nashville,TN,(OC),Book Store,,,,1986,4/13/2022 2:18pm
5071,Chute ,(Cruisy) ,2535 Franklin Rd. ,Nashville,TN,"(*),(C&W),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:25pm
5072,Classic Art ,(Books) ,2702 Dickerson Rd.,Nashville,TN,,Book Store,,,,1986,4/13/2022 2:18pm
5073,Crazy Cowboy ,(Beer) ,2311 Franklin Rd. ,Nashville,TN,(PT),Bars/Clubs,,,,1986,4/13/2022 2:18pm
5074,Crazy Cowgirl ,,2313 Franklin Rd. ,Nashville,TN,(L),Bars/Clubs,,,,1986,4/13/2022 2:18pm
5075,Juanita's ,"(Some OC, W) ",224 Capitol Blvd. ,Nashville,TN,"(OC),(W),(*)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5076,Jungle Lounge ,,306 4th Ave. S.,Nashville,TN,"(BYOB),(RT),(S)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5077,M.C.C. ,,131 15th Ave. N. ,Nashville,TN,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
5078,Purple Onion Book Store,(Cruisy days) ,,Nashville,TN,(*),"Book Store,Cruising Areas",checked,,Thompson Lane & Nollensville ,1986,6/7/2022 1:32pm
5079,T.G.C.H.R. ,,"P.O. Box 24181, Nashville 37202",Nashville,TN,,Organization,checked,,,1986,6/7/2022 12:47pm
5080,Warehouse 28 ,(Disco) (Cl. Tues.) ,2529 Franklin Rd. ,Nashville,TN,"(YC),(*),(D)",Bars/Clubs,,,,1986,4/13/2022 2:18pm
5081,World's End,,1713 Church,Nashville,TN,"(M),(R),(YC)",Restaurant,,,,1986,4/13/2022 2:18pm
5082,Cedar Hill Park,nr. tennis courts,,Nashville,TN,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5083,Centennial Park ,nr. the lake ,,Nashville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5084,Hickory Hollow Mall ,(Cain-Sloan Dept. Store T-Room) ,,Nashville,TN,"Cruisy Area,(YC)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5085,Lower Broadway ,(400 block) (Late nights) ,,Nashville,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5086,Riverfront Park,1st Ave. ,,Nashville,TN,"Cruisy Area,(WE)",Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5087,Lee Valley Farm ,(Bunkhouse) (Camping) (Couples preferred) ,"Rt. 9, Box 145, Rogersville, 32857",Rogersville,TN,"(P),(H)",Hotel,checked,,,1986,4/13/2022 2:18pm
5088,Boxwood Cottage Guest House,(Bed & breakfast) (615) 598-5912 ,,Sewanee,TN,(H),Hotel,checked,,Midway Rd. ,1986,4/13/2022 2:18pm
5089,'Rest Stop' ,on I-81S,,White Pine,TN,Cruisy Area,Cruising Areas,checked,,,1986,4/13/2022 2:18pm
5090,M.C.C. ,,1925 Collins,Abilene,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
5091,Walnut Street Pub ,(Macho) (Disco) ,389 Walnut,Abilene,TX,"(*),(D),(S)",Bars/Clubs,,,at 4th ,1986,4/20/2022 2:05pm
5092,Rose Park ,,,Abilene,TX,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5093,Sambo's ,,,Abilene,TX,"(M),(R),(C),(AH)",Restaurant,checked,,,1986,4/20/2022 2:05pm
5094,Flick Adult Theatre,,2202 W. 6th ,Amarillo,TX,"(M),(YC)",Theatre,,,,1986,4/20/2022 2:05pm
5095,Grand St. Adult Theatre & Bookstore ,"(Some M, W, YC) (Glory Holes) ",903 S. Grand ,Amarillo,TX,"(M),(W),(YC)","Theatre,Book Store,Erotic Shop",,,,1986,4/20/2022 2:05pm
5096,Maggie's ,(Some L) (Disco) (WE*) (Liquor) ,1515 S. Harrison ,Amarillo,TX,"(L),(D),(PT),(S),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5097,Ritz ,(Cruisy) ,323 W. 10th Ave.,Amarillo,TX,"(C&W),(PT),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
5098,Amarillo College,Chemistry Bldg. (2nd floor) ,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5099,Amarillo College,Student Union T-Rooms,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5100,Elmwood Park ,,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5101,Montgomery Ward ,T-Room I-40 & Western in Western Plaza,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5102,The Bushes ,"Eakle Park, Polk & 29th *",,Amarillo,TX,"Cruisy Area,(*)",Cruising Areas,checked,,,1986,6/7/2022 2:22pm
5103,Union 76 Truck Stop,,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5104,Westgate,,,Amarillo,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5105,Menagerie ,,1501 S. Hwy. 288 ,Angleton,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5106,Mid Cities M.C.C. ,,401 Lillard,Arlington,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:45pm
5107,651 Arlington ,,1851 W. Division ,Arlington,TX,"(*),(C&W),(D),(PT)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5108,Tarrant County Gay Alliance ,(817) 926-8242 ,,Arlington,TX,,Organization,checked,,,1986,6/7/2022 12:47pm
5109,Tarrant County Mining Co. ,,735 N. Collins,Arlington,TX,"(R),(PT),(*)",Restaurant,,,,1986,4/20/2022 2:05pm
5110,Austin Alternative ,(Some L) (WE*) ,5500 S. Congress,Austin,TX,"(L),(WE),(*),(PT)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5111,Back Street Basic's ,"(Some S&M, W) (Disco) (AH*) (Cruisy) ",611 E. 7th ,Austin,TX,"(SM),(W),(D),(AH),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:25pm
5112,Boathouse ,(Disco) (AH-WE*) (Twinkies) ,407 Colorado ,Austin,TX,"(D),(AH),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5113,Chances ,,900 Red River,Austin,TX,(L),Bars/Clubs,,,,1986,4/20/2022 2:05pm
5114,Club Austin Baths & Health Club,,308 W. 16th St. ,Austin,TX,"(CBC),(*)",Bathhouses,,,,1986,4/20/2022 2:05pm
5115,Denny's ,,2320 S. I-35 ,Austin,TX,"(M),(R),(C),(AH)",Restaurant,,,,1986,4/20/2022 2:05pm
5116,Dirty Sally's,"(Cruisy days) (Some Macho, OC) ",2828 Rio Grande ,Austin,TX,"(OC),(*)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:31pm
5117,Gayline ,(512) 477-6699 ,,Austin,TX,,Hotline,checked,,,1986,4/20/2022 2:05pm
5118,Hall's ,(Preppie) (Disco) (WE*) ,404 Colorado ,Austin,TX,"(D),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5119,M.C.C. ,,P.O. Box 18961/78760,Austin,TX,(MCC),Religious Institution,checked,,,1986,6/7/2022 12:44pm
5120,Mr. Video ,(Books & things) ,718 Red River,Austin,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5121,Mr. Video ,(Books & things) ,1910 Guadalupe,Austin,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5122,Oasis Adult Books,,9601 N. I-35 ,Austin,TX,,"Book Store,Erotic Shop",,,,1986,6/7/2022 12:57pm
5123,Oz ,(Disco) (WE*) ,705 Red River,Austin,TX,"(D),(WE),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5124,River City Newsstands,(Cruisy) ,613 W. 29th,Austin,TX,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
5125,River City Newsstands,(Cruisy) ,8004 Research ,Austin,TX,,"Book Store,Cruising Areas",,,,1986,6/7/2022 1:28pm
5126,The Crossing ,(Cruisy) (Disco) (Opens 7am) ,611 Red River,Austin,TX,"(*),(S),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:28pm
5127,Uncle Charlie's ,(Disco) ,1301 Lavaca ,Austin,TX,"(YC),(D),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5128,Barton Springs and Bath House area,,,Austin,TX,Cruisy Area,"Cruising Areas,Bathhouses",checked,,,1986,6/7/2022 2:15pm
5129,Pease Park ,footpath off Lamar,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5130,U. of Texas,Admin. Bldg. T-Room,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5131,U. of Texas,Student Union T-Room,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5132,U. of Texas,Hogg Hall T-Room,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5133,U. of Texas,Beaumont Hall Student Steam Room,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5134,U. of Texas,Gregory Gym Weight Room,,Austin,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5135,Copa ,(Disco) ,304 Orleans ,Beaumont,TX,"(*),(YC),(D),(S),(L)",Bars/Clubs,,,at Liberty ,1986,4/20/2022 2:05pm
5136,Spindletop Park ,,,Beaumont,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5137,'Truck Stop' ,betw. Beaumont & Orange,,Beaumont,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5138,M.C.C. ,,124 Paredes Line Rd.,Brownsville,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
5139,Valentino's ,"(Disco) Old Hwy. 77, 1/4 mi. N. of Farm Rd. 802",,Brownsville,TX,"(*),(YC),(D)",Bars/Clubs,checked,,,1986,4/20/2022 2:05pm
5140,Elizabeth St. ,(Hustlers) ,,Brownsville,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5141,Superette ,opp. Ft. Brown Hotel,,Brownsville,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5142,W.T.S.U. ,Sports Complex,,Canyon,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5143,Alternative News,(512) 775- 1797 ,,College Station,TX,,"Book Store,Publication",checked,,,1986,4/20/2022 2:05pm
5144,Camelian ,,222 N. Main ,Bryan,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5145,'Rest Stop' ,on Hwy. 6 Just S. of Bryan College Sta. (W-side) ,,College Station,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5146,'Rest Stop' ,on I-10 ,,Columbus,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5147,Helpline ,(512) 882-8255 ,,Corpus Christi,TX,,Hotline,checked,,,1986,4/20/2022 2:05pm
5148,Hidden Door,"(Some W, Levi, SM) ",1003 Morgan Ave. ,Corpus Christi,TX,"(W),(SM),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5149,Leopard Club ,(Latins) ,1214 Leopard St. ,Corpus Christi,TX,,Bars/Clubs,,,,1986,4/20/2022 2:05pm
5150,M.C.C. ,,1705 10th St. ,Corpus Christi,TX,(MCC),Religious Institution,,,,1986,6/7/2022 12:44pm
5151,New Orleans Room ,"(Some YC, L, Latins) (Disco) ",,Corpus Christi,TX,"(YC),(L),(D)",Bars/Clubs,checked,,Water St. & Laguna,1986,4/20/2022 2:05pm
5152,Other Door ,,1911 Staples ,Corpus Christi,TX,"(L),(*)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5153,Seawall ,,,Corpus Christi,TX,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5154,T-Heads,,,Corpus Christi,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5155,Rita Blanca Lake Park ,T-Rooms,,Dalhart,TX,Cruisy Area,Cruising Areas,checked,,,1986,4/20/2022 2:05pm
5156,Buddie's ,(Some L) ,3224 N. Fitzhugh ,Dallas,TX,(L),Bars/Clubs,,,,1986,4/20/2022 2:05pm
5157,Century Books Store,,3420 Oak Lawn Ave.,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5158,Club Dallas Baths & Health Club,('Tops; in CBC chain) ,2616 Swiss Ave. ,Dallas,TX,"(*),(CBC)",Bathhouses,,,,1986,4/20/2022 2:05pm
5159,Club Delman ,(New super Disco) ,3319 Raleigh ,Dallas,TX,"(*),(YC),(D)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5160,Commerce St. News,,1513 Commerce St. ,Dallas,TX,(M),Book Store,,,,1986,4/20/2022 2:05pm
5161,Contemporary Country ,,1724 W. Mockingbird ,Dallas,TX,(C&W),Bars/Clubs,,,,1986,4/20/2022 2:05pm
5162,Crackers ,,2621 McKinney ,Dallas,TX,"(M),(R)",Restaurant,,,,1986,4/20/2022 2:05pm
5163,Crews Inn ,(Cruisy) ,3220 N. Fitzhugh,Dallas,TX,"(*),(D),(PT)","Bars/Clubs,Cruising Areas",,,,1986,6/7/2022 1:26pm
5164,Cribs ,"(Some B, L) (Disco) (We only) ",6844 Twin Hills ,Dallas,TX,"(B),(L),(D),(S),(WE)",Bars/Clubs,,,,1986,4/20/2022 2:05pm
5165,Crossroads Market ,"(Art, boutiques & community book store) ",3930 Cedar Springs,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5166,Crossroads Market ,"(Art, boutiques & community book store) ",1929 Greenville Ave. ,Dallas,TX,,Book Store,,,,1986,4/20/2022 2:05pm
5167,Dallas Voice ,(Publication) ,"3636 Lemmon, Suite 450 ",Dallas,TX,,Publication,,,,1986,4/20/2022 2:05pm
