ID2,title,amenityfeatures,description,streetaddress,type,city,state,Year,unclear_address,unclear type or question,notes,Last Modified
5696,Battlefield Park,Cruisy Area,,,Cruising Areas,Petersburg,VA,1987,checked,,,6/27/2022 7:58pm
5697,Alexander's,(D),,3131 W. Cary St.,Bars/Clubs,Richmond,VA,1987,,,,6/27/2022 7:58pm
5698,Babe's,"(R),(D),(L)",,3100 W. Cary,Restaurant,Richmond,VA,1987,,,,6/27/2022 7:59pm
5699,Biff's Carytowne Book Store,,,2930 W. Cary St.,Book Store,Richmond,VA,1987,,,,6/27/2022 7:59pm
5700,Broadway Cafe,"(R),(RT)",(Hustlers),1620 W. Broad St.,Restaurant,Richmond,VA,1987,,,,6/27/2022 7:59pm
5701,Dignity,,(Church) ,815 E. Grace,Religious Institution,Richmond,VA,1987,,,,6/27/2022 8:00pm
5702,Gay Info. Line,Cruisy Area,(804) 353-3626,,"Cruising Areas,Hotlines",Richmond,VA,1987,checked,,,6/27/2022 8:00pm
5703,M.C.C.,,,4500 Kensington Ave.,Religious Institution,Richmond,VA,1987,,,,6/27/2022 8:00pm
5704,Scandal's ,"(YC),(L),(PT),(S),(D),(*)",(Disco) (Some L),2001 Franklin,Bars/Clubs,Richmond,VA,1987,,,,6/27/2022 8:01pm
5705,Scuffles,"(M),(R)",(Preppie),2811 W. Cary,Restaurant,Richmond,VA,1987,,,,6/27/2022 8:01pm
5706,Belle Isle,Cruisy Area,James River Park,,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:02pm
5707,Bryan Park Shelter #3,Cruisy Area,,,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:02pm
5708,Byrd Park ,"Cruisy Area,(AYOR)",,,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:03pm
5709,Monroe Park,Cruisy Area,,,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:03pm
5710,'The Block',Cruisy Area,Grace & Franklin betw. Adams & 3rd,,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:03pm
5711,The Rocks,"Cruisy Area,(BA)","James River Park ,N. Bank , nr. S. end of Meadow St.—'BA'",,Cruising Areas,Richmond,VA,1987,checked,,,6/27/2022 8:04pm
5712,Adult Bookstores,,(Cruisy arcades),3747 Williamville,"Book Store,Cruising Areas",Roanoke,VA,1987,,,,7/13/2022 8:35am
5713,Adult Bookstores,,(Cruisy arcades),Carver & Williamson Rd.,"Book Store,Cruising Areas",Roanoke,VA,1987,checked,,,7/13/2022 8:52am
5714,Backstreet,"(L),(M)",(Some L),356 Salem Ave.,Bars/Clubs,Roanoke,VA,1987,,,,6/27/2022 8:07pm
5715,Hugo's Cafe ,"(M),(R)",,1211 4th St.,Restaurant,Roanoke,VA,1987,,,,6/27/2022 8:07pm
5716,Last Straw ,"(OC),(PT)",,9 W. Salem Ave.,Bars/Clubs,Roanoke,VA,1987,,,,6/27/2022 8:08pm
5717,Palace Adult Store ,,nr. Sears,Williamson Rd.,Erotic Shop,Roanoke,VA,1987,checked,,,6/27/2022 8:08pm
5718,The Park,"(*),(L),(YC),(P),(D),(AH)","(Some L,YC) (Disco)",615 Salem Ave.,Bars/Clubs,Roanoke,VA,1987,,,,6/27/2022 8:09pm
5719,Block around Library,Cruisy Area,"Jefferson betw.
Elm & Williamson",,Cruising Areas,Roanoke,VA,1987,checked,,,6/27/2022 8:09pm
5720,Tanglewood Mall & Cafeteria,Cruisy Area,,,Cruising Areas,Roanoke,VA,1987,checked,,,6/27/2022 8:09pm
5721,Julius Lounge,"(M),(R)",,2107 Atlantic Ave.,Restaurant,Virginia Beach,VA,1987,,,,6/27/2022 8:10pm
5722,21st St. Beach,Cruisy Area,,,Cruising Areas,Virginia Beach,VA,1987,checked,,,6/27/2022 8:10pm
5723,Merchants Square,Cruisy Area,"at end of Duke of Glouchester St.
(early evenings)",,Cruising Areas,Williamsburg,VA,1987,checked,,,6/27/2022 8:11pm
5724,William & Mary College,Cruisy Area,"Student Union
Basement",,Cruising Areas,Williamsburg,VA,1987,checked,,,6/27/2022 8:11pm
5725,Blackbeard's Castle,"(H),(R),(*)",(Bar) (Pool)(809) 776-1234,"Box 6041, C.A., St. Thomas U.S.V.I. 00801","Hotel,Restaurant,Bars/Clubs",Charlotte Amalie,VI,1987,checked,,,6/27/2022 8:16pm
5726,Danish Chalet Guest House,"(H),(*)","
(809) 774-5764","Box 4319, C .A ., St. Thomas U.S.V.I. 00801",Hotel,Charlotte Amalie,VI,1987,checked,,,6/27/2022 8:17pm
5727,Fiddle Leaf ,"(M),(PE),(R)",,Watergate Villas,Restaurant,Charlotte Amalie,VI,1987,checked,,,6/27/2022 8:17pm
5728,Harbor Guest House,"(H),(R)",(809) 775-6291,"8-39 Estate Nazareth, St. Thomas, U.S.V.I. 00801","Hotel,Restaurant",Charlotte Amalie,VI,1987,,,,6/27/2022 8:17pm
5729,Harbour View,"(R),(E),(H),(M),(*)",(Best at cocktail hr.),4 Gamble Norisidevej,"Restaurant,Hotel",Charlotte Amalie,VI,1987,,,,6/27/2022 8:18pm
5730,Safari Lounge,"(*),(D),(E)","(2 bars-E-Disco downstairs)(an exit of Drake's Passage) opp. &
just above Tequila Jet. on Back Street",On Tronpeter,Bars/Clubs,Charlotte Amalie,VI,1987,checked,,,7/13/2022 8:52am
5731,Twins Garden,"(M),(R),(H)",,Garden St.,"Restaurant,Hotel",Charlotte Amalie,VI,1987,checked,,,7/13/2022 8:52am
5732,Veterans Drive,"Cruisy Area,(AYOR)",(AYOR at night),,Cruising Areas,Charlotte Amalie,VI,1987,checked,,,6/27/2022 8:20pm
5733,Old Fortress,Cruisy Area,,,Cruising Areas,Christiansted,VI,1987,checked,,,6/27/2022 8:20pm
5734,Wharf nr. sail boats,"(AYOR),Cruisy Area",(Nights),,Cruising Areas,Christiansted,VI,1987,checked,,,6/27/2022 8:21pm
5735,King Frederik Hotel,"(H),(*)",(Beach & Pool)(809) 772-1205,"P.O. Box 1908, Frederiksted, St. Croix, U.S.V.I.
00840",Hotel,Frederiksted,VI,1987,checked,,,7/13/2022 8:52am
5736,Royal Dane Hotel & Bar,"(H),(*),(R)",,13 Strand St.,"Hotel,Restaurant",Frederiksted,VI,1987,,,,6/27/2022 8:22pm
5737,Anywhere & everywhere when Navy ashore,Cruisy Area,,,Cruising Areas,Frederiksted,VI,1987,checked,,,6/27/2022 8:23pm
5738,Park along Waterfront ,"(AYOR),Cruisy Area",(Nights),,Cruising Areas,Frederiksted,VI,1987,checked,,,6/27/2022 8:23pm
5739,Crystal Steam Baths,(M),,107 S. 'F' St.,Bathhouses,Aberdeen,WA,1987,,,,6/27/2022 8:23pm
5740,Louise's Mexican,"(M),(R),(PT)",,310 E. Heron,Restaurant,Aberdeen,WA,1987,,,,6/27/2022 8:24pm
5741,Lesgove Park,Cruisy Area,,,Cruising Areas,Auburn,WA,1987,checked,,,6/27/2022 8:24pm
5742,Great Northern Book Store,,,1306 Railroad Ave.,Book Store,Bellingham,WA,1987,,,,6/27/2022 8:24pm
5743,Green Apple Cinema,(M),,1211 N . State St.,Theatre,Bellingham,WA,1987,,,,6/27/2022 8:25pm
5744,Rumors,"(*),(YC),(L),(D),(PT)","(See ad next page)(Some YC,L)",1317 N. State St.,Bars/Clubs,Bellingham,WA,1987,,,,6/27/2022 8:26pm
5745,Sexual Minorities Cente,,WWU Assoc. Students (206) 676-3460,,"Community Center/Support Group,Organization",Bellingham,WA,1987,checked,,,7/13/2022 8:52am
5746,Cornwall Park,Cruisy Area,,,Cruising Areas,Bellingham,WA,1987,checked,,,6/27/2022 8:27pm
5747,'Rest Stop' ,Cruisy Area," on 1-5,15 m i. S.",,Cruising Areas,Bellingham,WA,1987,checked,,,6/27/2022 8:27pm
5748,Whatcom Falls Park,Cruisy Area,,,Cruising Areas,Bellingham,WA,1987,checked,,,6/27/2022 8:27pm
5749,Blaine Books,,,715 Peace Portal W ay,Book Store,Blaine,WA,1987,,,,6/27/2022 8:28pm
5750,'Rest Stops',Cruisy Area,on 1-5 about 5 mi. (Both sides),,Cruising Areas,Blaine,WA,1987,checked,,,6/27/2022 8:28pm
5751,Y.M.C.A.,Cruisy Area,,,Cruising Areas,Bremerton,WA,1987,checked,,,6/27/2022 8:28pm
5752,Edmonds Beach Park,Cruisy Area,by ferry dock,,Cruising Areas,Edmonds,WA,1987,checked,,,7/13/2022 8:50am
5753,Everett Books,,,1808 Hewitt,Book Store,Everett,WA,1987,,,,6/27/2022 8:29pm
5754,Stage Stop Tavern ,(*),,3021 Rucker,Bars/Clubs,Everett,WA,1987,,,,6/27/2022 8:29pm
5755,'Rest Stop',Cruisy Area,"on 1-5, 7 mi. S.",,Cruising Areas,Everett,WA,1987,checked,,,6/27/2022 8:30pm
5756,Green River Park,Cruisy Area,by bridge on W. Meeker St.,,Cruising Areas,Kent,WA,1987,checked,,,6/27/2022 8:31pm
5757,Sacajawea Park,"Cruisy Area,(AYOR)",,,Cruising Areas,Longview,WA,1987,checked,,,6/27/2022 8:31pm
5758,Hillcrest Park,Cruisy Area,just off Blackburn Rd.,,Cruising Areas,Mt. Vernon,WA,1987,checked,,,6/27/2022 8:32pm
5759,Lion's Park,Cruisy Area,Next to river on Freeway Dr.,,Cruising Areas,Mt. Vernon,WA,1987,checked,,,6/27/2022 8:32pm
5760,"Mount Vernon & Skasit Valley Malls
",Cruisy Area,,,Cruising Areas,Mt. Vernon,WA,1987,checked,,,6/27/2022 8:32pm
5761,Capitol Theatre,"(AYOR),Cruisy Area",,,"Cruising Areas,Theatre",Pasco,WA,1987,checked,,,6/27/2022 8:33pm
5762,Elmo's Book Store,Cruisy Area,,,"Cruising Areas,Book Store",Pasco,WA,1987,checked,,,7/13/2022 8:43am
5763,Jack Diddley's Truck Stop,"(AYOR),Cruisy Area",,,Cruising Areas,Pasco,WA,1987,checked,,,6/27/2022 8:33pm
5764,Pioneer Motel ,"(M),(H)",,1201 Main St.,Hotel,Pomeroy,WA,1987,,,,6/27/2022 8:39pm
5765,W.S.U.,Cruisy Area,Holland Bldg.,,Cruising Areas,Pullman,WA,1987,checked,,,6/27/2022 8:40pm
5766,A Different Drummer,(L),(Book store),420 Broadway E.,Book Store,Seattle,WA,1987,,,,6/27/2022 8:40pm
5767,Adult Entertainment Center,,,2nd & Pike,Erotic Shop,Seattle,WA,1987,checked,,,7/13/2022 8:58am
5768,A1 Duane's Adult Books,,,1212 First Ave.,Book Store,Seattle,WA,1987,,,,6/27/2022 8:41pm
5769,Andy's ,"(M),(R)",,214 Broadway E.,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:41pm
5770,Arnold's on Broadway,"(M),(R)",,1833 Broadway,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:41pm
5771,Big Eddie's,(R),(Liquor),2600 1st Ave.,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:42pm
5772,Brass Connection,"(*),(YC),(D),(R),(C),(AH)",(Liquor) (Disco),722 E. Pike St.,"Bars/Clubs,Cruising Areas,Restaurant",Seattle,WA,1987,,,,6/27/2022 8:42pm
5773,Champ Arcade,(*),(Books & movies),106 Pike St.,Book Store,Seattle,WA,1987,,,,6/27/2022 8:43pm
5774,City Beat,,,2015 Boren Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:43pm
5775,Clock Restaurant,"(M),(R),(C),(AH)","Bar-liquor-
Some Hustlers) Olive W ay at Terry",,Restaurant,Seattle,WA,1987,checked,,,7/13/2022 8:52am
5776,Club Seattle,"(*),(IGHC)",, 1520 Summit Ave.,Bathhouses,Seattle,WA,1987,,,,6/27/2022 8:44pm
5777,Crescent Tavern,"(D),(PT)",,1413 E. Olive Way,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:44pm
5778,Crypt,(*),"(Leather, cloths, toys, erotica, etc.",1310 E. Union St.,Erotic Shop,Seattle,WA,1987,,,,6/27/2022 8:45pm
5779,Daddy's Tavern,"(V),(*)",,712 Stewart,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:45pm
5780,Dave's Baths ,,(2nd floor) ,2402 1st Ave.,Bathhouses,Seattle,WA,1987,,,,6/27/2022 8:46pm
5781,Dignity St. Joseph's Church,,,18th at Aloha,Religious Institution,Seattle,WA,1987,checked,,,6/27/2022 8:46pm
5782,Dorian Group,,(206) 322-1501,,Organization,Seattle,WA,1987,checked,,,6/27/2022 8:47pm
5783,Double Header,"(M),(RT),(OC),(D)",,407 2nd Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:47pm
5784,Eastlake East,"(D),(L),(WE),(*)",(Disco),101 Eastlake East,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:48pm
5785,Elite Tavern,(*),(Good days),622 Broadway E.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:48pm
5786,Emerald City Inn ,(*),(Guest House),1521 Bellevue Ave.,Bars/Clubs,Seattle,WA,1987,,,,7/13/2022 9:17am
5787,Encore,,,1518 11th Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:50pm
5788,Fantasy Unlimited,,(Provocative playthings),102 Pike St.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:50pm
5789,Frontier Room,,,220 31st Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:50pm
5790,Gaslight Inn,"(B&B),(H)",,1727 15th Ave.,Hotel,Seattle,WA,1987,,,,6/27/2022 8:51pm
5791,Gay Jewish Congregation,,,"P.O. Box 2731,
Seattle, 98111","Organization,Religious Institution",Seattle,WA,1987,checked,,,7/13/2022 9:15am
5792,Golden Crown,"(E),(S),(OC)",(Liquor)(nr. 4th & Pine),1608 Times Court,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:51pm
5793,Grace Gospel Chapel,,(Ballard),2052 N .W . 64th St.,Religious Institution,Seattle,WA,1987,,,,6/27/2022 8:52pm
5794,G.S.B.A.,,(Publication),"P.O. Box 20263
Broadway Sta., Seattle, 98102",Publication,Seattle,WA,1987,checked,,,6/27/2022 8:52pm
5795,Inside Passage,"(R),(*)",(Liquor) at Pines,1539 Melrose,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:53pm
5796,Integrity,, (206) 723-5995,,Religious Institution,Seattle,WA,1987,checked,,,7/13/2022 8:52am
5797,It's Your World,,(Travel Agency)(206) 682-5651,,Travel Service,Seattle,WA,1987,checked,,,7/13/2022 8:52am
5798,J & L Saloon,"(SM),(PT),(WE),(*)",(Patio) (Some SM),314 E. Pike St.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:56pm
5799,Magazine City Adult Books,,,1315 3rd Ave.,Book Store,Seattle,WA,1987,,,,6/27/2022 8:56pm
5800,Marne's,,,233 Westlake Ave. N .,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:56pm
5801,M.C.C. ,,,16th Ave. & E. John St.,Religious Institution,Seattle,WA,1987,checked,,,7/13/2022 8:58am
5802,Mike's On Madison ,"(SM),(PT)",(Some SM) (Should click),1501 E. Madison,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:57pm
5803,Neighbors,"(YC),(D),(*)",(Disco) (Enter thru alley in rear), 1509 Broadway,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:58pm
5804,Off Ramp Cafe,(R),,109 East lake E.,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:58pm
5805,Park Bench,(R),(Liquor),1914 8th Ave.,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:59pm
5806,QB,,,423 2nd Ave. Ext. S.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 8:59pm
5807,Ritz Cafe,"(R),(E),(*)",(Liquor),429 15th Ave. E.,Restaurant,Seattle,WA,1987,,,,6/27/2022 8:59pm
5808,'R' Place,,,706 E. Pike St.,Restaurant,Seattle,WA,1987,,,,6/27/2022 9:00pm
5809,Seattle Gay Clinic,,,402 15th Ave. E.,Health Clinic,Seattle,WA,1987,,,,6/27/2022 9:00pm
5810,Seattle Gay News,,(Publication),704 E. Pike St.,Publication,Seattle,WA,1987,,,,6/27/2022 9:00pm
5811,Seattle Mens Chorus,,,"Box 2521, Seattle 98111",Organization,Seattle,WA,1987,checked,,,6/27/2022 9:01pm
5812,Six Eleven Tavern,,,611 2nd Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 9:01pm
5813,Sonya's,,,1532 7th Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 9:01pm
5814,Southend Bath,"(M),(OC),(RT)",,115 1/2 1st Ave. S.,Bathhouses,Seattle,WA,1987,,,,7/13/2022 8:55am
5815,Spag's Tavern,"(*),(C),(AH),(OC)",(Game room) (Open days),924 Pine at Terry,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 9:03pm
5816,Sparks,"(*),(D)",(Macho) (Disco),1114 Howell,"Cruising Areas,Bars/Clubs",Seattle,WA,1987,,,,6/27/2022 9:03pm
5817,The Pines,"(IGHC),(*)",(Baths),912 Pine St.,Bathhouses,Seattle,WA,1987,,,,6/27/2022 9:04pm
5818,Thumpers,"(R),(*)",(Liquor),1500 E. Madison,Restaurant,Seattle,WA,1987,,,,6/27/2022 9:04pm
5819,2024 Tavern,"(PT),(*)",(Good Sundays),2024 Westlake,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 9:05pm
5820,Tug's Tavern,(D),,2207 1st Ave.,Bars/Clubs,Seattle,WA,1987,,,,6/27/2022 9:05pm
5821,Video World,,,7th & Westlake,Business,Seattle,WA,1987,checked,,,7/13/2022 8:58am
5822,Wild Rose Tavern,"(L),(R)",,1021 E. Pike St.,Restaurant,Seattle,WA,1987,,,,6/27/2022 9:06pm
5823,Zodiac Social Center,(SM),(Slings),1117 Pike St.,Community Center/Support Group,Seattle,WA,1987,,,,6/27/2022 9:06pm
5824,'BA' Beach,Cruisy Area,nr. Evergreen Floating Bridge,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:09pm
5825,Broadway Playfield,Cruisy Area,Capitol Hill,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:09pm
5826,Edmonds Ferry Pier,Cruisy Area,"Bluffs above
parking lot & beach",,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:09pm
5827,First Ave. arcades ,"(AYOR),Cruisy Area",,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:10pm
5828,Freeway Park ,Cruisy Area,(Downtown),,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:10pm
5829,Kinnear Park ,Cruisy Area,(Queen Anne Hill),,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:10pm
5830,Madison Beach,Cruisy Area,43rd & Madison ,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:13pm
5831, Ravenna Park,Cruisy Area,,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:13pm
5832,Seattle Center,Cruisy Area,nr. fountain,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:13pm
5833, U. of Wash.,Cruisy Area,G.P.A.—Union Bldg.,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:13pm
5834,Volunteer Park,"(AYOR),Cruisy Area",nr. tennis courts ,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:12pm
5835,Lower Woodland Park ,"(AYOR),Cruisy Area",,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:12pm
5836,Northgate Mall,Cruisy Area,,,Cruising Areas,Seattle,WA,1987,checked,,,6/27/2022 9:13pm
5837,Adult Book Store,,,2012 Sprague,Book Store,Spokane,WA,1987,,,,6/27/2022 9:13pm
5838,Coach House Cocktail Lounge,"(M),(R),(C),(AH)",(24 hrs.),1103 W. 1st Ave.,Restaurant,Spokane,WA,1987,,,,6/27/2022 9:14pm
5839,EMCC ,,,Garland & Lidgerwood,Organization,Spokane,WA,1987,checked,,,7/13/2022 8:52am
5840,Gay Crisis Line,,(509) 838-4428,,Hotlines,Spokane,WA,1987,checked,,,7/13/2022 8:52am
5841,Gay & Lesbian Comm. Services,,(509) 489-2266,,Community Center/Support Group,Spokane,WA,1987,checked,,,7/13/2022 9:15am
5842,Ms. Kitty's Adult Store ,,,6311 E. Sprague,Erotic Shop,Spokane,WA,1987,,,,6/27/2022 9:16pm
5843,Ms. Kitty's Adult Store ,,,3117 Division,Erotic Shop,Spokane,WA,1987,,,,6/27/2022 9:16pm
5844,Payless Bookstore,,, 329 W. 2nd Ave.,Book Store,Spokane,WA,1987,,,,6/27/2022 9:16pm
5845,Signatures,"(YC),(D),(S),(*)",(Disco), 321 W. Boone,Bars/Clubs,Spokane,WA,1987,,,,6/27/2022 9:17pm
5846,Spokane Arcade,,(Books) (Open 24 hrs.),1125 W. 1st Ave.,Book Store,Spokane,WA,1987,,,,6/27/2022 9:17pm
5847,Tin Ear Ring,"(D),(*)",(Disco),317 W. Sprague,Bars/Clubs,Spokane,WA,1987,,,,6/27/2022 9:17pm
5848,Tournament Bar & Grill ,(PT),,528 S. Cannon,Bars/Clubs,Spokane,WA,1987,,,,6/27/2022 9:18pm
5849,World Wide Video,,Riverside & Division,4602 E. Sprague,Business,Spokane,WA,1987,,,,6/27/2022 9:19pm
5850,Bon Dept. Store,Cruisy Area,2nd & 5th floors,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5851,Crescent Dept. Store,Cruisy Area,Basement,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5852,High Bridge,Cruisy Area,(Peoples Park)(Nude beach),,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5853,Mission Park,Cruisy Area,,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5854,Manito Park,Cruisy Area,,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5855,Northtown Mall,Cruisy Area,,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5856,Spokane Public Library ,Cruisy Area,basement,,Cruising Areas,Spokane,WA,1987,checked,,,6/27/2022 9:22pm
5857,Jerry's Adult Bookstore,(M), (Cruisy—Military),1305 Commerce,"Cruising Areas,Book Store",Tacoma,WA,1987,checked,,,6/27/2022 9:22pm
5858,Jerry's Adult Bookstore,(M), (Cruisy—Military),12626 Pacific Hwy. SW,"Cruising Areas,Book Store",Tacoma,WA,1987,checked,,,6/27/2022 9:22pm
5859,Jo-Max Book Store,,,1318 Pacific Ave.,Book Store,Tacoma,WA,1987,,,,6/27/2022 9:22pm
5860,M.C.C.,,(206)272-2382,,Religious Institution,Tacoma,WA,1987,checked,,,7/13/2022 8:52am
5861,Polar Bear ,"(D),(R),(C),(AH)",(Liquor),1114 Commerce,"Restaurant,Bars/Clubs",Tacoma,WA,1987,,,,7/13/2022 8:59am
5862,722 Club,"(YC),(L),(R),(*),(D)",(Some L) (Disco), 722 Commerce,"Bars/Clubs,Restaurant",Tacoma,WA,1987,,,,6/27/2022 9:23pm
5863,'BA' Beach,"(BA),Cruisy Area","Follow RR tracks—1mi.N.
of Chambers Creek",,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:24pm
5864,Duck Pond,Cruisy Area,at Wright Park (Tired),,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:25pm
5865,Nelson Recreation Center,"Cruisy Area,(AYOR)",Ft. Lewis,,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:25pm
5866,Pacific Ave.,Cruisy Area,bet. 13th & 15th,,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:26pm
5867,Rest Stop' ,"Cruisy Area,(AYOR)",on 1-5 N. at Federal Way,,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:26pm
5868,13th & 15th Sts.,Cruisy Area,(Hustlers),,Cruising Areas,Tacoma,WA,1987,checked,,,6/27/2022 9:26pm
5869,Southcenter Shopping Center,Cruisy Area,,,Cruising Areas,Tukwila,WA,1987,checked,,,6/27/2022 9:35pm
5870,North Bank Tavern,"(R),(V),(D),(PT)",, 106 W. 6th St.,"Restaurant,Bars/Clubs",Vancouver,WA,1987,,,,6/27/2022 9:35pm
5871,Red Apple Lounge,"(L),(E)",,57 E. Main,Bars/Clubs,Walla Walla,WA,1987,,,,6/27/2022 9:36pm
5872,Ft. Walla Walla Park,Cruisy Area,,,Cruising Areas,Walla Walla,WA,1987,checked,,,6/27/2022 9:36pm
5873,Pioneer Park,"Cruisy Area,(AYOR)",,,Cruising Areas,Walla Walla,WA,1987,checked,,,6/27/2022 9:38pm
5874, Whitman College,Cruisy Area,Penrose Library,,Cruising Areas,Walla Walla,WA,1987,checked,,,6/27/2022 9:38pm
5875,Wildwood Park,Cruisy Area,,,Cruising Areas,Walla Walla,WA,1987,checked,,,6/27/2022 9:38pm
5876,Magnum's Lounge,"(R),(M)",,1112 N. Wenatchee Ave.,Restaurant,Wenatchee,WA,1987,,,,6/27/2022 9:40pm
5877,Valley North Mall,"(AYOR),Cruisy Area",,,Cruising Areas,Wenatchee,WA,1987,checked,,,6/27/2022 9:40pm
5878,Washington Park,"(AYOR),Cruisy Area",,,Cruising Areas,Wenatchee,WA,1987,checked,,,6/27/2022 9:40pm
5879,Washington & Miller Sts.,Cruisy Area,,,Cruising Areas,Wenatchee,WA,1987,checked,,,6/27/2022 9:40pm
5880,Yakima Magazine Center,,,18 S. 1st St.,Book Store,Yakima,WA,1987,,,,6/27/2022 9:41pm
5881,Fred Meyer Store,Cruisy Area,,,Cruising Areas,Yakima,WA,1987,checked,,,6/27/2022 9:41pm
5882,Yakima Arcade,"Cruisy Area,(AYOR)",Front St. at W. Yakima,,Cruising Areas,Yakima,WA,1987,checked,,,6/27/2022 9:41pm
5883,Crossroads Mal,Cruisy Area,Penney's,,Cruising Areas,Beckley,WV,1987,checked,,,6/27/2022 9:43pm
5884,Mini Park in town,Cruisy Area,,,Cruising Areas,Beckley,WV,1987,checked,,,6/27/2022 9:43pm
5885,Raleigh Mall,Cruisy Area,MurphyMart,,Cruising Areas,Beckley,WV,1987,checked,,,6/27/2022 9:43pm
5886,Odyssey I,,"(Books, peeps, etc.)",,Book Store,Berkeley Springs,WV,1987,checked,,,6/27/2022 9:44pm
5887,Truck Stop ,,5 mi. S. on US 522,,Bars/Clubs,Berkeley Springs,WV,1987,checked,,,7/13/2022 9:17am
5888,Shamrock ,"(L),(D),(S),(PT),(WE),(*)",(WE only*),320 Princeton Ave.,Bars/Clubs,Bluefield,WV,1987,,,,6/27/2022 9:45pm
5889,Bus Terminal,Cruisy Area,,,Cruising Areas,Bluefield,WV,1987,checked,,,6/27/2022 9:46pm
5890,Mercer Mall,Cruisy Area,,,Cruising Areas,Bluefield,WV,1987,checked,,,6/27/2022 9:46pm
5891,Raleight St. ,Cruisy Area, nr. Norfolk & Sou. RR,,Cruising Areas,Bluefield,WV,1987,checked,,,6/27/2022 9:46pm
5892,Capital News,(V),(Books & V),E. Washington St.,"Bars/Clubs,Book Store",Charleston,WV,1987,checked,,,7/13/2022 8:52am
5893,Empire Lounge,"(S),(*)",,1022 Lee St.,Bars/Clubs,Charleston,WV,1987,,,,6/27/2022 9:48pm
5894,Fusions,"(*),(YC),(D),(R),(PT),(S),(L)",(Some L),1003 Quarrier St.,"Restaurant,Bars/Clubs",Charleston,WV,1987,,,,6/27/2022 9:49pm
5895,Grand Palace,"(*),(YC),(D),(P),(L)",(Disco) (Occ. S) (Some L),617 Brooks St.,Bars/Clubs,Charleston,WV,1987,,,,6/27/2022 9:49pm
5896,Long Branch,"(L),(D),(PT),(*)",(Disco), 808 Morris St.,Bars/Clubs,Charleston,WV,1987,,,,6/27/2022 9:50pm
