ID2,title,streetaddress,description,city,state,amenityfeatures,type,unclear_address,unclear type or question,notes,Year,Last Modified
5145,Cheyenne Cattlemen's Club,995 Ashville Hwy,,Spartanburg,SC,"D,(E),(S),(PC)",Bars,,,,1995,3/9/2023 5:10am
5146,Heritage Book Store,16 1st Ave. SE,225-9969,Aberdeen,SD,,Erotica,,,,1995,3/9/2023 5:12am
5147,Icon Club,1028 E. North St.,348-6575 7pm-2am,Rapid City,SD,"(MW),D",Bars,,,,1995,3/9/2023 5:13am
5148,Oriana's Bookcafe,349 Main St.,"574-4878, 8am-9pm, from 9am wknds; also full restaurant & espresso bar",Rapid City,SD,(BW),Bookstores/Retail Shops,,,,1995,3/9/2023 5:15am
5149,Heritage Bookstore,912 Main St.,394-9877,Rapid City,SD,,Erotica,,,,1995,3/9/2023 5:15am
5150,Main & St. Joe Sts.,btwn. 6th & 6th,,Rapid City,SD,,Erotica,checked,,,1995,3/9/2023 5:16am
5151,South Dakota Dept. of Tourism,"711 Wells Ave., 57501-3335",(800)732-5682,Pierre,SD,,Travel/Tour Operators,,,,1995,3/9/2023 5:17am
5152,"Coalition, The","PO Box 89803, 57105-9803","333-0603, 24hrs, info & referrals",Sioux Falls,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:18am
5153,St. Francis & St. Clare MCC,1129 E. 9th St.,332-3966,Sioux Falls,SD,,Info Lines & Services,,,,1995,3/9/2023 5:19am
5154,Touches,323 S. Phillips Ave.,335-9874 8pm-2am,Sioux Falls,SD,"(*),(MW),D,(F),(WC)",Bars,,,,1995,3/9/2023 5:20am
5155,Left of Center,"PO Box 88812, 57105","361-7043 covers southeast SD, northwest IA & southwest MN",Sioux Falls,SD,,Publications,checked,,,1995,3/9/2023 5:21am
5156,Studio One Book Store,311 N. Dakota Ave.,"332-9316, 24hrs",Sioux Falls,SD,,Erotica,,,,1995,3/9/2023 5:22am
5157,Faywick Park,2nd Ave. & 11th St.,,Sioux Falls,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:22am
5158,Alan Gold's,1100 McCallie Ave.,629-8080 4:30pm-3am,Chattanooga,SD,"(*),(MW),D,(F),(S)",Bars,,,,1995,3/9/2023 5:24am
5159,Chuck's,27 1/2 W. Main,"265-5405 6pm-1am, til 3am Fri-Sat, patio",Chattanooga,SD,"(MW),(NH),D,(CW),(OC)",Bars,,,,1995,3/9/2023 5:25am
5160,Rossville News,2437 Rossville Blvd.,"266-7639, 24hrs",Chattanooga,SD,,Erotica,,,,1995,3/9/2023 5:26am
5161,Bird Sanctuary,Amnocola Hwy.,,Chattanooga,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:27am
5162,Chickamauga Dam area,Hwy. 153,,Chattanooga,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:27am
5163,Edna's Brown Derby,321 Commerce St.,"645-5638 noon-1am, til 3am Fri-Sat",Clarksville,SD,"(W),(NH),(BW),(BYOB)",Bars,,,,1995,3/9/2023 5:28am
5164,Fairground Park & MacGregor Park,,,Clarksville,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:29am
5165,Laughing Otter,"c/o 1321 Nobel St., Unit G, Alcoa, 37701",983-9150 secluded cabin w/ fireplace,Gatlinburg,SD,,Accommodations,,,,1995,3/9/2023 5:31am
5166,Timberfell Lodge,"2240 Van Hill Rd. (exit 36, off I-81)","234-0833/ (800)437-0118 complete clothing-optional resort for gay men only, upscale gourmet dining, hot tub",Greeneville,SD,"(*),(SW)",Accommodations,,,,1995,3/9/2023 5:32am
5167,Our House,,"389-6616 clsd Mon, fine dining, some veggie, reservations only",Haley,SD,"(*),(WC)",Restaurants & Cafes,checked,,,1995,3/9/2023 5:33am
5168,Muse Park,,,Jackson,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:34am
5169,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Johnson City,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:35am
5170,New Beginnings,2910 N. Bristol Hwy.,"282-9898 9pm-2am, 8pm-3am Fri-Sat, clsd Mon, patio; also full restaurant",Johnson City,SD,"(*),(MW),D,(S)",Bars,,,,1995,3/9/2023 5:36am
5171,Broad Street,nr. library,,Kingsport,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:36am
5172,AA Gay/Lesbian,3219 Kingston Pike (Tennessee Valley Unitarian Church),522-9667 (AA#) 7pm Mon & Fri,Knoxville,SD,,Info Lines & Services,,,,1995,3/9/2023 5:38am
5173,Community Real Estate Referrals,,(800)346-5591 gay realtor at your service,Knoxville,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:38am
5174,Gay/Lesbian Helpline,,521-6546 (MCC#) 7pm-11pm,Knoxville,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:39am
5175,Lambda Student Union,"PO Box 8529, 37996",525-2335 mtgs.,Knoxville,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:40am
5176,Carousel II,1501 White Ave. S.,522-6966 9pm-3am,Knoxville,SD,"(*),(MW),D,(S),(WC)",Bars,,,,1995,3/9/2023 5:41am
5177,Old Plantations,837 N. 5th Ave.,"637-7132 8pm-3am, 10pm-6am Fri-Sun, patio, beer/wine & set-ups only",Knoxville,SD,"(MW),(NH),(S),(WC)",Bars,,,,1995,3/9/2023 5:42am
5178,Trumps,4541 Kingston Pike,"584-4884 5pm-3am, from 9pm wknds",Knoxville,SD,"(MW),D,(A),(S)",Bars,,,,1995,3/9/2023 5:43am
5179,Chelsea Station News,103 W. Jackson Ave.,"522-6390, 9am-10pm, til 2am Fri-Sat, alternative magazines & newspapers",Knoxville,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 5:44am
5180,Davis Kidd Bookstore,The Commons 113 N. Peters Rd.,"690-0136, 9:30am-10pm, 10am-6pm Sun",Knoxville,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 5:45am
5181,"Bryan Travel, Inc.","5614 Kingston Pike, Melrose Place",588-8166/ (800)234-8166,Knoxville,SD,(IGTA),Travel/Tour Operators,,,,1995,3/9/2023 5:46am
5182,Cumberland Ave.,around St. John's Church,,Knoxville,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:47am
5183,Downtown,btwn. PO & Library,,Knoxville,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 5:47am
5184,"""Gay Street""",lower end close to bridge,(AYOR),Knoxville,SD,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 5:48am
5185,"""The Square""","intersection of Church, Market, Walnut & Union St.",(AYOR),Knoxville,SD,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 5:49am
5186,RFD,"PO Box 68, 37095","536-5176 ""a country journal for gay men everywhere""",Liberty,SD,,Publications,checked,,,1995,3/9/2023 5:50am
5187,Black & White Men Together (BWMT) - Memphis,"PO Box 42157, 38174",,Memphis,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:51am
5188,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Memphis,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:51am
5189,"""Gay Alternative, The"" (Gay Radio Show)",WEVL 90-FM,"528-0560, 6pm Mon",Memphis,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:52am
5190,Gay/Lesbian Switchboard,,"728-4297, 7:30pm-11pm",Memphis,SD,,Info Lines & Services,checked,,,1995,3/9/2023 5:53am
5191,Memphis Gay/Lesbian Community Center,1486 Madison Ave.,"726-5790/ 728-4297, 7pm-10pm Fri, 2pm-10pm Sat, til 5pm Sun",Memphis,SD,,Info Lines & Services,,,,1995,3/9/2023 5:54am
5192,Memphis Lambda Center (AA),241 N. Cleveland (above United Paint store),276-7379 meeting place for 12-step groups,Memphis,SD,,Info Lines & Services,,,,1995,3/9/2023 5:55am
5193,501 Club,111 N. Claybrook,"274-8655 noon-3am, patio; also cruise bar",Memphis,SD,"(MW),D,(S),(WC)","Bars,Cruising Areas",,,,1995,3/9/2023 5:56am
5194,Amnesia,2866 Poplar,"454-1366 8pm-2am, dinner nightly, patio",Memphis,SD,"(MW),D,(A),(V),(SW),(WC)",Bars,,,,1995,3/9/2023 5:57am
5195,Apartment,343 Madison Ave.,"525-9491 9pm-3am, clsd Mon-Tues",Memphis,SD,"D,(MRC-AF),(S)",Bars,,,,1995,3/9/2023 5:58am
5196,Construction Site,1472 Madison,"278-4313 3pm-3am, beer & set-ups only",Memphis,SD,"(MW),(NH)",Bars,,,,1995,3/9/2023 5:59am
5197,Hut,102 N. Cleveland,"725-9872 7am-3am, beer & set-ups only",Memphis,SD,"(MW),(NH)",Bars,,,,1995,3/9/2023 5:59am
5198,J-Wag's Bar,1268 Madison,"725-1909 24hrs, beer & set-ups only, patio",Memphis,SD,"(*),D,(F),(S)",Bars,,,,1995,3/9/2023 6:00am
5199,Nikita's Bar & Grill,2117 Peabody Ave.,"272-1700 7:30am-3am, from noon Sun",Memphis,SD,"(GF),(NH)",Bars,,,,1995,3/9/2023 6:01am
5200,Oops,1349 Autumn St.,"272-1634 11am-3am, 24hrs Fri-Sat, beer & set-ups only, patio",Memphis,SD,(WC),Bars,,,,1995,3/9/2023 6:03am
5201,Pipeline,1382 Poplar,"726-5263 2pm-3am, beer & set-ups only, courtyard",Memphis,SD,(L),Bars,,,,1995,3/9/2023 6:04am
5202,Reflections,92 N. Avalon,272-1525 8pm-3am,Memphis,SD,"D,(S)",Bars,,,,1995,3/9/2023 6:04am
5203,WKRB,1528 Madison,"278-9321 5pm-3am, beer & set-ups only",Memphis,SD,"(W),D,(S),(WC)",Bars,,,,1995,3/9/2023 6:05am
5204,Davis-Kidd Booksellers,397 Perkins Rd. Extended,"683-9801, 9:30am-10pm, 10am-6pm Sun, general bookstore w/lesbigay titles",Memphis,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 6:07am
5205,Meristem Women's Bookstore,930 S. Cooper,"276-0282 10am-6pm Wed-Sat, 1pm-5pm Sun, some gay men's titles",Memphis,SD,(WC),Bookstores/Retail Shops,,,,1995,3/9/2023 6:08am
5206,Solutions,532 S. Cooper,"726-6341, 10am-6pm, clsd Sun-Mon, recovery bookstore",Memphis,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 6:09am
5207,Triangle Journal News,"PO Box 11485, 38111-0485",454-1411 (evenings),Memphis,SD,,Publications,checked,,,1995,3/9/2023 6:10am
5208,Airport Books,2214 Brooks Rd. East,"345-0657, 24hrs",Memphis,SD,,Erotica,,,,1995,3/9/2023 6:11am
5209,Cherokee Adult Book Store,2947 Lamar,"744-7494, 24hrs",Memphis,SD,,Erotica,,,,1995,3/9/2023 6:11am
5210,Getwell Book Mart,1275 Getwell,"454-7765, 24hrs",Memphis,SD,,Erotica,,,,1995,3/9/2023 6:12am
5211,Paris Theater,2432 Summer Ave.,"323-2665, 24hrs",Memphis,SD,,Erotica,,,,1995,3/9/2023 6:13am
5212,Overton Square,nr. Playhouse,,Memphis,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 6:13am
5213,Old Fort Park,,,Murpheesboro,SD,Cruisy Area,Cruising Areas,checked,,,1995,3/9/2023 6:14am
5214,AA Gay/Lesbian,,298-1050 (AA#),Nashville,SD,,Info Lines & Services,checked,,,1995,3/9/2023 6:14am
5215,Center for Gay/Lesbian Community Services,703 Berry Rd.,"297-0008, 5pm-10pm",Nashville,SD,,Info Lines & Services,,,,1995,3/9/2023 6:15am
5216,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Nashville,SD,,Info Lines & Services,checked,,,1995,3/9/2023 6:15am
5217,Savage House,167 8th Ave. N.,"244-2229 Victorian townhouse, full brkfst",Nashville,SD,(GF),Accommodations,,,,1995,3/9/2023 6:17am
5218,Chez Collette,300 Hermitage Ave.,256-9134 4pm-3am,Nashville,SD,"(W),(NH),(S)",Bars,,,,1995,3/9/2023 6:17am
5219,Chute Complex,2535 Franklin Rd.,"297-4571 5pm-3am, 5 bars & restaurant, patio",Nashville,SD,"(*),D,(CW),(L),(F),(E),(WC)",Bars,,,,1995,3/9/2023 6:18am
5220,Crazy Cowboy,2311 Franklin Rd.,"269-5318 3pm-1am, beer only",Nashville,SD,(NH),Bars,,,,1995,3/9/2023 6:19am
5221,Detours,150 2nd Ave. N.,259-0559 call for info,Nashville,SD,"D,(A)",Bars,,,,1995,3/9/2023 6:20am
5222,Gas Lite,167 1/2 8th Ave. N.,"254-1278 4:30pm-1am, til 3am Fri-Sat, from 2pm Sun",Nashville,SD,"(MW),(E)",Bars,,,,1995,3/9/2023 6:21am
5223,Juanita's,503 Wedgewood Ave.,"256-2955 11am-3am, from noon Sun, patio",Nashville,SD,"(*),D,(F),(E),(K),(S),(BW),(WC)",Bars,,,,1995,3/9/2023 6:22am
5224,Jungle Lounge & Restaurant,306 4th Ave. S.,"256-9411 11am-3am, from noon Sun, patio",Nashville,SD,"(GF),D,(F),(S)",Bars,,,,1995,3/9/2023 6:24am
5225,Pyramids,701 4th Ave. S.,"259-9514 9pm-9am, 4pm-7am Fri-Sat",Nashville,SD,"D,(A),(S),(WC)",Bars,,,,1995,3/9/2023 6:24am
5226,Underground,176 2nd Ave. N.,742-8909 9pm-3am,Nashville,SD,"(GF),D,(A)",Bars,,,,1995,3/9/2023 6:25am
5227,Victor Victoria's,111 8th Ave. N.,244-7256 3pm-3am,Nashville,SD,"D,(CW),(F),(S)",Bars,,,,1995,3/9/2023 6:25am
5228,Ynonah's Saloon,1700 4th Ave. S.,"251-0980 10am-3am, from noon wknds",Nashville,SD,"(NH),(WC)",Bars,,,,1995,3/9/2023 6:26am
5229,Garden Allegro,1805 Church St.,"327-3834, 8am-9pm, from 10am wknds, plenty veggie, juice bar",Nashville,SD,,Restaurants & Cafes,,,,1995,3/9/2023 6:28am
5230,"Mad Platter, The",1239 6th Ave. N.,"242-2563 lunch, dinner by reservation, Californian, some veggie",Nashville,SD,(WC),Restaurants & Cafes,,,,1995,3/9/2023 6:28am
5231,Towne House Tea Room,165 8th Ave. N.,"254-1277 lunch wkdays, dinner Fri-Sat",Nashville,SD,,Restaurants & Cafes,,,,1995,3/9/2023 6:29am
5232,World's End,1713 Church St.,"329-4380 4pm-1am, clsd Mon, American",Nashville,SD,(MW),Restaurants & Cafes,,,,1995,3/9/2023 6:30am
5233,Davis-Kidd Booksellers,4007 Hillsboro Rd.,"385-2645, 9:30am-10pm, general bookstore w/ lesbigay titles",Nashville,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 6:32am
5234,Dragonfly Books,1701 Portland Ave.,"292-5699, noon-6pm, clsd Sun, metaphysical",Nashville,SD,,Bookstores/Retail Shops,,,,1995,3/9/2023 6:33am
5235,Tennessee Tourist Development,,741-2158,Nashville,SD,,Travel/Tour Operators,checked,,,1995,3/9/2023 6:34am
5236,ETC.,"PO Box 8916, Atlanta, GA 30306",(404)525-3821,Nashville,SD,,Publications,checked,,,1995,3/9/2023 6:34am
5237,Query,"PO Box 24241, 37202-4241",259-4135,Nashville,SD,,Publications,checked,,,1995,3/9/2023 6:35am
5238,Carousel Book Store,5606 Charlotte,352-0855,Nashville,SD,,Erotica,,,,1995,3/9/2023 6:36am
5239,Metro News,822 5th Ave. S.,"256-1310, 24hrs",Nashville,SD,,Erotica,,,,1995,3/9/2023 6:36am
5240,Odyssey Adult Bookstore,700 Division St.,726-0243,Nashville,SD,,Erotica,,,,1995,3/9/2023 6:37am
5241,Purple Onion,2807 Nolansville Rd.,"259-9229, 24hrs",Nashville,SD,,Erotica,,,,1995,3/9/2023 6:38am
5242,Purple Onion,2702 Dickerson Rd.,"226-9192, 24hrs",Nashville,SD,,Erotica,,,,1995,3/9/2023 6:38am
5243,"Wheel, The",421 Broadway,256-4597,Nashville,SD,,Erotica,,,,1995,3/9/2023 6:39am
5244,Edwin Warner Park,Hwy. 100,(AYOR),Nashville,SD,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 6:39am
5245,Lee Valley Farm,142 Drinnon Ln.,"272-4068 secluded retreat, all meals included, hot tub, horseback riding",Rogersville,SD,"(*),(F),(SW)",Accommodations,,,,1995,3/9/2023 6:41am
5246,Parker House,,278-5844 Southern country house (unconfirmed Fall '94),Saltillo,SD,"(MW),(F),(SW)",Accommodations,checked,,,1995,3/9/2023 6:42am
5247,Exodus MCC,904 Walnut,"672-7922, 11am-6pm Sun",Abilene,TX,,Info Lines & Services,,,,1995,3/9/2023 6:44am
5248,Just Friends,201 S. 14th St.,"672-0882 7pm-midnight, til 1am Fri, til 2am Sat, clsd Mon",Abilene,TX,"(MW),D,(S),(WC)",Bars,,,,1995,3/9/2023 6:45am
5249,Kirby Park,,(AYOR),Abilene,TX,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 6:46am
5250,New Age Travel,15790 Dooley Rd. Ste. 200A,490-6080/ (800)235-4140,Addison,TX,(IGTA),Travel/Tour Operators,,,,1995,3/9/2023 6:47am
5251,Amarillo Lesbian/Gay Alliance Info Line,,"373-5725, 1st & 3rd Tues 7pm potluck & meetings",Amarillo,TX,,Info Lines & Services,checked,,,1995,3/9/2023 6:48am
5252,Alexander's,1219 W. 10th St.,372-7414 11am-2am,Amarillo,TX,"(MW),(NH),(F),(E)",Bars,,,,1995,3/9/2023 6:49am
5253,"O.P., The",500 W. 16th St.,"379-9613 2pm-2am, clsd Sun",Amarillo,TX,"(MW),D,(WC)",Bars,,,,1995,3/9/2023 6:50am
5254,"Ritz, The",323 W. 10th Ave.,372-9382 2pm-2am,Amarillo,TX,"(*),(MW),D,(CW),(S)",Bars,,,,1995,3/9/2023 6:50am
5255,Sassy's,309 W. 6th St.,374-3029 5pm-2am,Amarillo,TX,"(MW),D,(A),(WC)",Bars,,,,1995,3/9/2023 6:51am
5256,Italian Delight,2710 W. 10th,"372-5444 lunch & dinner, gay dinner club 3rd Th",Amarillo,TX,"(BW),(WC)",Restaurants & Cafes,,,,1995,3/9/2023 6:52am
5257,Boulevard Book Store & Video,601 N. Eastern,"379-9002, 24hrs",Amarillo,TX,,Erotica,,,,1995,3/9/2023 6:52am
5258,Studio One,9000 Triangle Dr.,"372-0648, 24hrs",Amarillo,TX,,Erotica,,,,1995,3/9/2023 6:53am
5259,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Arlington,TX,,Info Lines & Services,checked,,,1995,3/9/2023 6:54am
5260,Tarrant County Lesbian/Gay Alliance,"3327 Winthrop Ste. 243, Ft. Worth, 76116","763-5544, info line & newsletter",Arlington,TX,,Info Lines & Services,,,,1995,3/9/2023 6:55am
5261,Arlington 651,1851 W. Division,275-9651 4pm-2am,Arlington,TX,"(*),D,(E),(K),(S),(WC)",Bars,,,,1995,3/9/2023 6:55am
5262,Ropers & Riders,2023 S. Cooper,"467-5628 5pm-2am, clsd Mon",Arlington,TX,"(*),(W),D,(CW),(WC)",Bars,,,,1995,3/9/2023 6:56am
5263,Meadowood Ranch & Resort,,"338-2288/ (800)856-3382 restaurant & bar, fitness facilities, many outdoor activities, on 653 acres",Athens,TX,"(SW),(IGTA)",Accommodations,checked,,,1995,3/9/2023 6:58am
5264,Adventuring Outdoors,,445-7216 call for newsletter,Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 6:58am
5265,Austin Latino/a Lesbian/Gay Org. (ALLGO),"PO Box 13501, 78711","472-2001, 6:30pm 3rd Th",Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 6:59am
5266,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:00am
5267,Ebony Connection,"PO Box 1428, 78767",926-3786 social/educational org. for Black lesbian/gays & bisexuals,Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:01am
5268,"Gay Connection, The",,"(900)346-MEET talk and/or meet with other men from the area, at only 99 cents per minute",Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:02am
5269,Hotline,,"472-4357 general info & crisis counseling, some gay referrals",Austin,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:02am
5270,Driskill Hotel,604 Brazos St.,474-5911/ (800)527-2008,Austin,TX,"(GF),(F)",Accommodations,,,,1995,3/9/2023 7:03am
5271,"404, The",404 Colorado,"499-0088 call for events, patio",Austin,TX,"(*),D,(S),(18+),(WC)",Bars,,,,1995,3/9/2023 7:04am
5272,5th St. Station,505 S. 5th St.,478-6065 2pm-2am,Austin,TX,"(MW),D,(S),(WC)",Bars,,,,1995,3/9/2023 7:04am
5273,Auntie Mame's,912 Red River St.,"478-4511 2pm-2am, patio",Austin,TX,"(MW),(NH),(E),(WC)",Bars,,,,1995,3/9/2023 7:05am
5274,'Bout Time,9601 N. IH-35,832-5339 2pm-2am,Austin,TX,"(*),(MW),(NH),(S)",Bars,,,,1995,3/9/2023 7:06am
5275,Chain Drive,504 Willow St.,"480-9017 2pm-2am, Sun buffet 4pm",Austin,TX,"(L),(WC)",Bars,,,,1995,3/9/2023 7:07am
5276,Charlie's,1301 Lavaca,474-6481 2pm-2am,Austin,TX,"(*),D,(S),(YC),(WC)",Bars,,,,1995,3/9/2023 7:07am
5277,"Crossing, The",611 Red River St.,"476-3611 9am-2am, from noon Sun",Austin,TX,"(*),D,(WC)",Bars,,,,1995,3/9/2023 7:08am
5278,Hollywood,113 San Jacinto,"480-9627 5pm-2am, patio",Austin,TX,"(W),D,(WC)",Bars,,,,1995,3/9/2023 7:09am
5279,Nexus,305 W. 5th,"472-5288 5pm-2am, clsd Mon",Austin,TX,"(W),D,(WC)",Bars,,,,1995,3/9/2023 7:10am
5280,Oil Can Harry's,211 W. 4th,320-8823 2pm-2am,Austin,TX,"(*),D,(A),(YC),(WC)",Bars,,,,1995,3/9/2023 7:10am
5281,Proteus,501 6th St.,"472-8922 Boybar Sun, call for events",Austin,TX,"(GF),D,(A)",Bars,,,,1995,3/9/2023 7:11am
5282,Castle Hill Cafe,1101 W. 5th St.,"476-0728 clsd Sun, lunch & dinner",Austin,TX,"(BW),(WC)",Restaurants & Cafes,,,,1995,3/9/2023 7:12am
5283,Eastside Cafe,2113 Manor Rd.,"476-5858 lunch & dinner, patio",Austin,TX,"(BW),(WC)",Restaurants & Cafes,,,,1995,3/9/2023 7:13am
5284,Katz's,618 W. 16th St.,"472-2037, 24hrs, NY-style deli",Austin,TX,,Restaurants & Cafes,,,,1995,3/9/2023 7:13am
5285,Sfuzzi,311 6th St.,476-8100,Austin,TX,"(BW),(WC)",Restaurants & Cafes,,,,1995,3/9/2023 7:14am
5286,West Lynn Cafe,1110 W. Lynn,"482-0950 vegetarian, patio",Austin,TX,(BW),Restaurants & Cafes,,,,1995,3/9/2023 7:15am
5287,Congress Avenue Booksellers,716 Congress Ave.,"478-1157, 8am-8pm, til 6pm Sat, til 4pm Sun",Austin,TX,,Bookstores/Retail Shops,,,,1995,3/9/2023 7:15am
5288,Liberty Books,1014-B N. Lamar Blvd.,"495-9737, noon-9pm, til 6pm Sun, lesbigay",Austin,TX,,Bookstores/Retail Shops,,,,1995,3/9/2023 7:16am
5289,ATS Travel,5400 Brodie Ln. Ste. 230,444-5222/ (800)370-4080,Austin,TX,,Travel/Tour Operators,,,,1995,3/9/2023 7:17am
5290,"Capitol of Texas Travel, Inc.",814 San Jacinto Blvd. Ste. 302,478-2468/ (800)880-0068,Austin,TX,(IGTA),Travel/Tour Operators,,,,1995,3/9/2023 7:19am
5291,Creative Travel Center,8670 Spicewood Springs #10,331-9560/ (800)473-5929,Austin,TX,(IGTA),Travel/Tour Operators,,,,1995,3/9/2023 7:20am
5292,"David Pearson Travel, Inc.",2737 Exposition Blvd.,482-8197/ (800)541-8583,Austin,TX,(IGTA),Travel/Tour Operators,,,,1995,3/9/2023 7:22am
5293,Texas Tourist Division,,(outside state) 462-9191/ (800)888-8TEX,Austin,TX,,Travel/Tour Operators,checked,,,1995,3/9/2023 7:23am
5294,Fag Rag,"PO Box 1034, 78767",416-0100,Austin,TX,,Publications,checked,,,1995,3/9/2023 7:23am
5295,Texas Triangle,1615 W. 6th St.,476-0576,Austin,TX,,Publications,,,,1995,3/9/2023 7:24am
5296,Austin Six,521 Thompson Ln.,"385-5329, 24hrs",Austin,TX,,Erotica,,,,1995,3/9/2023 7:25am
5297,Cinema West,2130 S. Congress Ave.,442-5719,Austin,TX,,Erotica,,,,1995,3/9/2023 7:25am
5298,Forbidden Fruit,512 Neches,478-8358,Austin,TX,,Erotica,,,,1995,3/9/2023 7:26am
5299,Oasis Bookstore,9601 N. IH-35,"835-7208, 24hrs",Austin,TX,,Erotica,,,,1995,3/9/2023 7:26am
5300,Pleasureland Adult Video Center,613 W. 29th St.,"478-2339, 24hrs",Austin,TX,,Erotica,,,,1995,3/9/2023 7:27am
5301,Hippy Hollow - Lake Travis,,(AYOR),Austin,TX,"Cruisy Area,(N),(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 7:29am
5302,Copa,304 Orleans St.,832-4206 9pm-2am,Beaumont,TX,"(*),(MW),D,(S),(WC)",Bars,,,,1995,3/9/2023 7:30am
5303,Roper's,651 Park St.,"835-7467 8pm-2am, clsd Sun-Mon",Beaumont,TX,"(GF),(NH),(WC)",Bars,,,,1995,3/9/2023 7:31am
5304,Sundowner,497 Crockett St.,"833-3989 4pm-2am, patio",Beaumont,TX,"(MW),D,(S),(BW),(BYOB)",Bars,,,,1995,3/9/2023 7:32am
5305,Lambda AA,Desert Hill Hospital,"846-3390/ 690-3030, 8pm Wed",College Station,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:33am
5306,Texas A&M Gay/Lesbian Student Services ,,"847-0321, info & referrals",College Station,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:33am
5307,Club 202,202 S. Bryan St.,823-6767 9pm-2am Wed-Sat,College Station,TX,"D,(S)",Bars,,,,1995,3/9/2023 7:34am
5308,Community Real Estate Referrals,,(800)346-5592 gay realtor at your service,Corpus Christi,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:35am
5309,Lambda AA,,882-8255 (MCC#) call for meeting times,Corpus Christi,TX,,Info Lines & Services,checked,,,1995,3/9/2023 7:36am
5310,Anthony's by the Sea,"732 S. Pearl St., Rockport","729-6100 spa, full brkfst",Corpus Christi,TX,"(GF),(SW)",Accommodations,,,,1995,3/9/2023 7:37am
5311,Choices,1214 Leopard St.,"888-8742 2pm-2am, patio",Corpus Christi,TX,"D,(S),(WC)",Bars,,,,1995,3/9/2023 7:38am
5312,Queer Gift Shop,1214 Leopard St.,,Corpus Christi,TX,,Bookstores/Retail Shops,,,,1995,3/9/2023 7:38am
5313,"Hidden Door, The",802 S. Staples St.,"882-0183 11am-2am, from noon Sun",Corpus Christi,TX,"(L),(WC)",Bookstores/Retail Shops,,,,1995,3/9/2023 7:39am
5314,"Hideout, The",1108 S. Port St.,"8pm-2am, clsd Mon",Corpus Christi,TX,(NH),Bookstores/Retail Shops,,,,1995,3/9/2023 7:40am
5315,UBU,4701 Ayers Ste. 401,853-9693 9pm-2am Wed-Sun,Corpus Christi,TX,"(GF),D,(S),(WC)",Bookstores/Retail Shops,,,,1995,3/9/2023 7:41am
5316,Seawall,,(AYOR),Corpus Christi,TX,"Cruisy Area,(AYOR)",Cruising Areas,checked,,,1995,3/9/2023 7:42am
